1.488412933349609375e+02	1.838869476318359375e+02	5.024772644042968750e+02	4.517370986938476562e+01	7.933466796875000000e+02	1.672519531250000000e+02	6.186610717773437500e+02	6.113909912109375000e+02	5.257241210937500000e+02	1.926782226562500000e+02	5.062425537109375000e+02	5.599967651367187500e+02	1.215814361572265625e+02	4.303744812011718750e+02	6.786689453125000000e+02	1.737701873779296875e+02	7.124101257324218750e+01	1.352454071044921875e+02	1.937472381591796875e+02	8.951473999023437500e+01	5.933590698242187500e+02	7.490488891601562500e+02	1.639912109375000000e+02	5.138576660156250000e+02	5.110118408203125000e+02	5.338824462890625000e+02	4.258647537231445312e+01	4.907482299804687500e+02	1.571924743652343750e+02	1.417887878417968750e+02	1.971410522460937500e+02	5.837486572265625000e+02	5.194943237304687500e+02	5.239000854492187500e+02	5.133271484375000000e+02	7.632611083984375000e+02	5.325432128906250000e+02	5.019449157714843750e+02	5.234707641601562500e+02	5.494030761718750000e+02	5.539114990234375000e+02	5.619546508789062500e+02	8.097431945800781250e+01	2.043141632080078125e+02	5.734389038085937500e+02	5.714125976562500000e+02	1.399925689697265625e+02	5.451716308593750000e+02	6.353917236328125000e+02	6.133267211914062500e+02	7.712114868164062500e+02	1.207506637573242188e+02	5.423105468750000000e+02	2.941835937500000000e+02	5.661346435546875000e+02	5.608771972656250000e+02	5.328794555664062500e+02	2.132007141113281250e+02	4.640000305175781250e+02	1.935430297851562500e+02	1.757889404296875000e+02	4.986364746093750000e+02	1.703104095458984375e+02	2.073477325439453125e+02	5.440919189453125000e+02	5.427875976562500000e+02	1.994176788330078125e+02	5.522697143554687500e+02	1.043964233398437500e+02	1.542670898437500000e+02	1.457671203613281250e+02	7.785683593750000000e+02	4.985806884765625000e+02	4.998051147460937500e+02	5.466336059570312500e+02	5.149534912109375000e+02	1.431489868164062500e+02	5.663046875000000000e+02	2.694302368164062500e+02	5.153398437500000000e+02	2.013927001953125000e+02	1.954486236572265625e+02	7.854873046875000000e+02	4.876454467773437500e+02	5.494213256835937500e+02	5.203135986328125000e+02	5.601320800781250000e+02	1.854372024536132812e+00	5.095639343261718750e+02	5.275421142578125000e+02	5.280350952148437500e+02	5.508377075195312500e+02
2.343425292968750000e+02	1.308215332031250000e+02	5.318604125976562500e+02	4.096189880371093750e+01	7.882894287109375000e+02	1.870411376953125000e+02	5.111364440917968750e+02	4.659852600097656250e+02	5.081864929199218750e+02	1.429479370117187500e+02	4.870990600585937500e+02	4.962341918945312500e+02	8.089736938476562500e+01	4.176389160156250000e+02	6.777078247070312500e+02	2.177854003906250000e+02	7.310334014892578125e+01	1.601578369140625000e+02	1.350878295898437500e+02	8.358703613281250000e+00	5.913090209960937500e+02	7.827158813476562500e+02	2.423096160888671875e+02	5.262570800781250000e+02	5.096475524902343750e+02	7.473555297851562500e+02	1.303788299560546875e+02	4.847727355957031250e+02	1.636628570556640625e+02	1.411707611083984375e+02	1.589840393066406250e+02	5.758081054687500000e+02	4.980310974121093750e+02	1.104180603027343750e+02	4.983366394042968750e+02	7.866625976562500000e+02	5.161381835937500000e+02	5.129166870117187500e+02	5.238630371093750000e+02	4.911993103027343750e+02	4.366052246093750000e+02	5.572471923828125000e+02	8.155994415283203125e+01	1.494200592041015625e+02	5.718348999023437500e+02	5.330059814453125000e+02	1.822459411621093750e+02	5.288744506835937500e+02	6.319345703125000000e+02	6.188276977539062500e+02	6.802084350585937500e+02	1.985037841796875000e+02	4.963088073730468750e+02	2.839359436035156250e+02	5.559385375976562500e+02	5.341210937500000000e+02	5.281659545898437500e+02	1.855313873291015625e+02	4.613346557617187500e+02	1.952234802246093750e+02	1.533802642822265625e+02	5.081169128417968750e+02	1.781466064453125000e+02	1.439521026611328125e+02	5.222842407226562500e+02	5.179906005859375000e+02	1.940684814453125000e+02	5.703818969726562500e+02	5.786286621093750000e+02	1.673659667968750000e+02	1.391778106689453125e+02	7.247955322265625000e+02	4.616400756835937500e+02	5.083038330078125000e+02	5.665497436523437500e+02	5.120950927734375000e+02	1.669333190917968750e+02	5.698423461914062500e+02	2.681895751953125000e+02	5.144923706054687500e+02	1.425870361328125000e+02	1.808106231689453125e+02	7.828063964843750000e+02	4.963054809570312500e+02	5.428503417968750000e+02	5.015693664550781250e+02	5.493965454101562500e+02	3.614143610000610352e+00	5.107471313476562500e+02	5.221008911132812500e+02	5.069061279296875000e+02	5.293817138671875000e+02
1.906562042236328125e+02	1.590182495117187500e+02	1.953348846435546875e+02	4.770811843872070312e+01	7.417391357421875000e+02	5.751384277343750000e+02	3.157852363586425781e+01	5.997728881835937500e+02	5.318570556640625000e+02	2.264008941650390625e+02	5.615037231445312500e+02	6.202485351562500000e+02	2.899828491210937500e+02	5.447869873046875000e+02	6.701070556640625000e+02	4.984942016601562500e+02	7.798770141601562500e+02	1.424507904052734375e+02	2.365660705566406250e+02	4.317348632812500000e+02	6.073198852539062500e+02	6.324980926513671875e+01	2.108022918701171875e+02	1.711470489501953125e+02	5.157576293945312500e+02	6.961012573242187500e+02	1.091834106445312500e+02	5.685034179687500000e+02	1.403710174560546875e+02	1.795697479248046875e+02	2.074879913330078125e+02	5.859134521484375000e+02	4.896520690917968750e+02	7.966618041992187500e+02	1.893382263183593750e+02	7.974075927734375000e+02	5.516611938476562500e+02	5.612537231445312500e+02	6.784994506835937500e+02	4.766059265136718750e+02	4.437676086425781250e+02	1.657905883789062500e+02	8.027880859375000000e+01	1.473780059814453125e+02	5.890455932617187500e+02	5.535605468750000000e+02	1.669936981201171875e+02	5.631477050781250000e+02	6.288750000000000000e+02	6.028665771484375000e+02	7.245856933593750000e+02	2.514581451416015625e+02	5.553848876953125000e+02	1.408495330810546875e+02	5.320020751953125000e+02	5.114565734863281250e+02	2.045613555908203125e+02	1.669175109863281250e+02	5.687199707031250000e+02	5.670910644531250000e+02	1.609995269775390625e+02	2.320635070800781250e+02	1.999699096679687500e+02	2.113770751953125000e+02	5.430714721679687500e+02	1.942712707519531250e+02	1.323075103759765625e+02	5.287945556640625000e+02	2.108558959960937500e+02	1.457029876708984375e+02	7.410180053710937500e+02	1.074164657592773438e+02	5.353781127929687500e+02	4.977098999023437500e+02	5.137310791015625000e+02	5.160937500000000000e+02	1.450455474853515625e+02	5.549083862304687500e+02	2.387125549316406250e+02	5.100437622070312500e+02	4.988759155273437500e+02	1.946073455810546875e+02	7.815745849609375000e+02	1.445989685058593750e+02	5.931837768554687500e+02	5.298175048828125000e+02	5.497966308593750000e+02	2.546720504760742188e+00	7.681181030273437500e+02	5.343994750976562500e+02	5.709944458007812500e+02	5.422380981445312500e+02
2.152746887207031250e+02	1.757736968994140625e+02	1.677076263427734375e+02	4.254468536376953125e+01	7.600768432617187500e+02	5.422850341796875000e+02	6.042822265625000000e+02	6.928668823242187500e+02	5.194310302734375000e+02	2.252326965332031250e+02	5.427674560546875000e+02	5.257418823242187500e+02	1.116424789428710938e+02	4.669951782226562500e+02	6.676776733398437500e+02	5.880957641601562500e+02	7.953314208984375000e+02	1.390692901611328125e+02	1.848950805664062500e+02	9.086561584472656250e+01	6.057250366210937500e+02	1.470406951904296875e+02	2.081239471435546875e+02	1.520263977050781250e+02	5.182810058593750000e+02	7.104890747070312500e+02	1.889481163024902344e+01	4.982970581054687500e+02	1.449519348144531250e+02	1.550463256835937500e+02	1.755003204345703125e+02	5.797410278320312500e+02	5.277611694335937500e+02	5.341379394531250000e+02	1.845829772949218750e+02	7.890996093750000000e+02	5.307803344726562500e+02	5.075357360839843750e+02	6.865693359375000000e+02	4.824735107421875000e+02	4.921728515625000000e+02	2.151178283691406250e+02	8.107632446289062500e+01	1.501969757080078125e+02	5.697756958007812500e+02	5.270965576171875000e+02	1.512754211425781250e+02	5.358895874023437500e+02	6.400756225585937500e+02	6.028687744140625000e+02	7.088723754882812500e+02	1.611559600830078125e+02	5.284849853515625000e+02	1.208098144531250000e+02	5.268409423828125000e+02	5.196413574218750000e+02	1.266338500976562500e+02	1.978145751953125000e+02	5.310298461914062500e+02	5.647821655273437500e+02	1.609485626220703125e+02	1.304805603027343750e+02	2.173609924316406250e+02	1.815022583007812500e+02	5.211849975585937500e+02	1.552498016357421875e+02	1.295629730224609375e+02	5.262727661132812500e+02	1.588741607666015625e+02	1.418703765869140625e+02	7.828945312500000000e+02	7.122344970703125000e+02	4.041903076171875000e+02	5.087677917480468750e+02	5.628301391601562500e+02	5.386339721679687500e+02	1.325489807128906250e+02	5.604748535156250000e+02	2.593675231933593750e+02	5.188004760742187500e+02	5.097467041015625000e+02	1.686507873535156250e+02	7.856653442382812500e+02	1.542547760009765625e+02	5.860050659179687500e+02	5.169005126953125000e+02	5.602866210937500000e+02	8.934738159179687500e+00	7.684627075195312500e+02	5.278560791015625000e+02	5.547395019531250000e+02	5.451434326171875000e+02
2.017573089599609375e+02	1.167330398559570312e+02	5.211685791015625000e+02	4.222742462158203125e+01	7.606201782226562500e+02	1.725418853759765625e+02	6.566427001953125000e+02	1.764942626953125000e+02	5.144274902343750000e+02	2.043118286132812500e+02	5.258369140625000000e+02	5.837271118164062500e+02	1.316510009765625000e+02	1.237500152587890625e+02	6.968787841796875000e+02	1.533024597167968750e+02	7.844714355468750000e+02	1.546523895263671875e+02	2.161806640625000000e+02	1.253507709503173828e+01	6.049246215820312500e+02	4.261687316894531250e+02	1.853934478759765625e+02	5.322028808593750000e+02	5.272512207031250000e+02	2.856662902832031250e+02	1.524902038574218750e+02	4.982183532714843750e+02	1.486254882812500000e+02	1.507673339843750000e+02	1.768041992187500000e+02	5.777239990234375000e+02	5.179768676757812500e+02	1.130542373657226562e+02	2.542270202636718750e+02	7.664547729492187500e+02	5.335502929687500000e+02	5.063814697265625000e+02	5.283496093750000000e+02	5.836612548828125000e+02	5.412952270507812500e+02	2.123826293945312500e+02	8.078268432617187500e+01	5.270726928710937500e+02	5.098070068359375000e+02	1.641314086914062500e+02	1.915903472900390625e+02	5.291213378906250000e+02	6.337090454101562500e+02	7.923259277343750000e+02	7.662471923828125000e+02	2.017858581542968750e+02	5.343368530273437500e+02	5.243995971679687500e+02	5.395694580078125000e+02	5.706660156250000000e+02	9.384210968017578125e+01	2.056628875732421875e+02	4.736878356933593750e+02	5.481149291992187500e+02	1.656860351562500000e+02	4.603360290527343750e+02	2.152076263427734375e+02	5.089116210937500000e+02	5.469719238281250000e+02	2.486551208496093750e+02	1.691144256591796875e+02	5.382397460937500000e+02	2.086089782714843750e+02	5.208102416992187500e+02	1.373199768066406250e+02	6.399272460937500000e+02	4.855932617187500000e+02	5.134134521484375000e+02	5.267422485351562500e+02	5.255612182617187500e+02	1.278167572021484375e+02	5.665402832031250000e+02	2.431013793945312500e+02	5.167539672851562500e+02	5.114706420898437500e+02	1.662813720703125000e+02	7.845560302734375000e+02	1.260751495361328125e+02	5.830985107421875000e+02	5.056118469238281250e+02	5.631113281250000000e+02	6.868151664733886719e+00	7.856829223632812500e+02	5.515241699218750000e+02	5.110836486816406250e+02	5.525033569335937500e+02
2.311521606445312500e+02	1.512920837402343750e+02	5.097923889160156250e+02	2.018302154541015625e+01	7.956366577148437500e+02	1.731361694335937500e+02	4.899619445800781250e+02	6.609656372070312500e+02	5.261979370117187500e+02	2.005376586914062500e+02	5.322000732421875000e+02	5.936389160156250000e+02	6.534043579101562500e+02	1.458271789550781250e+02	6.966278686523437500e+02	1.566737518310546875e+02	7.926644287109375000e+02	1.390101470947265625e+02	1.829051818847656250e+02	9.656311035156250000e+00	5.846279907226562500e+02	7.687720947265625000e+02	2.464225769042968750e+02	6.103385620117187500e+02	5.373948364257812500e+02	6.986129150390625000e+02	1.390031280517578125e+02	5.311176757812500000e+02	1.249682769775390625e+02	1.689729003906250000e+02	1.981610717773437500e+02	5.783696289062500000e+02	5.267391967773437500e+02	1.381051177978515625e+02	2.467862091064453125e+02	7.907038574218750000e+02	5.388691406250000000e+02	5.462649536132812500e+02	5.290151367187500000e+02	5.648918457031250000e+02	5.110701599121093750e+02	2.206237792968750000e+02	8.017417907714843750e+01	5.250628051757812500e+02	5.222709960937500000e+02	2.048513641357421875e+02	1.989808959960937500e+02	5.697929077148437500e+02	6.393399047851562500e+02	7.916839599609375000e+02	7.935229492187500000e+02	1.621205139160156250e+02	5.414879760742187500e+02	5.793204956054687500e+02	5.633837890625000000e+02	5.434784545898437500e+02	1.919491119384765625e+02	1.984446716308593750e+02	4.608215332031250000e+02	5.277122192382812500e+02	1.681641845703125000e+02	4.645672302246093750e+02	2.143702697753906250e+02	5.344190673828125000e+02	5.451144409179687500e+02	2.522666931152343750e+02	2.111154479980468750e+02	5.439111938476562500e+02	1.557520751953125000e+02	5.168218383789062500e+02	1.963002014160156250e+02	7.740425415039062500e+02	5.004610900878906250e+02	4.875766296386718750e+02	5.530844116210937500e+02	5.332252197265625000e+02	1.239689788818359375e+02	5.687375488281250000e+02	2.416402587890625000e+02	5.117274169921875000e+02	5.298132934570312500e+02	1.897673950195312500e+02	7.856008300781250000e+02	1.408208770751953125e+02	5.878607177734375000e+02	5.201008911132812500e+02	5.658278198242187500e+02	9.218004226684570312e+00	7.717055053710937500e+02	5.281575927734375000e+02	5.721331787109375000e+02	5.502885131835937500e+02
1.733752746582031250e+02	1.850430297851562500e+02	1.659554901123046875e+02	4.572220611572265625e+01	1.649900360107421875e+02	5.722565917968750000e+02	2.217940368652343750e+02	6.777578125000000000e+02	1.570541687011718750e+02	1.411839599609375000e+02	5.286770629882812500e+02	5.358095092773437500e+02	1.819029235839843750e+02	1.383429718017578125e+02	7.362654418945312500e+02	1.882453613281250000e+02	7.027088165283203125e+01	1.346558380126953125e+02	1.890365295410156250e+02	1.233413982391357422e+01	5.971367797851562500e+02	1.713634643554687500e+02	1.759518890380859375e+02	5.280895996093750000e+02	5.160440063476562500e+02	6.438916015625000000e+02	9.989624023437500000e+01	2.819306335449218750e+02	1.502771759033203125e+02	5.413930664062500000e+02	5.336625976562500000e+02	5.922172241210937500e+02	5.078270568847656250e+02	7.051526489257812500e+02	5.178825683593750000e+02	7.776840820312500000e+02	5.236074218750000000e+02	5.098807678222656250e+02	1.640716552734375000e+02	5.104455871582031250e+02	5.130682373046875000e+02	5.330256347656250000e+02	7.994986724853515625e+01	9.415990447998046875e+01	2.102876129150390625e+02	1.849819488525390625e+02	5.482471923828125000e+02	1.564576416015625000e+02	6.394818725585937500e+02	1.450862121582031250e+02	7.690452880859375000e+02	1.259916458129882812e+02	5.146634521484375000e+02	1.238161239624023438e+02	5.601420898437500000e+02	4.619470520019531250e+02	4.543026123046875000e+02	1.898528747558593750e+02	4.733033752441406250e+02	1.578345489501953125e+02	1.587778778076171875e+02	5.079968566894531250e+02	1.637252655029296875e+02	5.047749633789062500e+02	1.867746887207031250e+02	1.815467071533203125e+02	1.893374328613281250e+02	6.090115966796875000e+02	5.384215698242187500e+02	4.999170227050781250e+02	1.746861877441406250e+02	7.451132812500000000e+02	3.935667724609375000e+02	4.863719482421875000e+02	5.484576416015625000e+02	5.242737426757812500e+02	1.102771148681640625e+02	5.453382568359375000e+02	2.478598175048828125e+02	5.156118774414062500e+02	5.192885131835937500e+02	1.870004882812500000e+02	5.271206054687500000e+02	1.282781982421875000e+02	6.145868530273437500e+02	4.994002380371093750e+02	1.650231323242187500e+02	2.472214221954345703e+00	5.065448303222656250e+02	1.466957397460937500e+02	5.230202636718750000e+02	5.514294433593750000e+02
1.625033569335937500e+02	1.156423797607421875e+02	1.855291137695312500e+02	4.092177963256835938e+01	1.752722015380859375e+02	5.533585815429687500e+02	3.599636230468750000e+02	5.259345703125000000e+02	1.612941436767578125e+02	1.230384368896484375e+02	5.415012817382812500e+02	5.454573364257812500e+02	4.159067077636718750e+02	9.643694305419921875e+01	7.359542236328125000e+02	2.219819335937500000e+02	1.765420074462890625e+02	1.319519500732421875e+02	1.848191375732421875e+02	4.673517150878906250e+02	5.988878173828125000e+02	4.970601501464843750e+02	5.217237548828125000e+02	5.370803222656250000e+02	5.199457397460937500e+02	7.073220825195312500e+02	1.525072631835937500e+02	2.823281250000000000e+02	1.537981567382812500e+02	5.321674804687500000e+02	5.364686279296875000e+02	5.807928466796875000e+02	5.226118774414062500e+02	5.857902832031250000e+02	5.126487426757812500e+02	7.847788085937500000e+02	5.310513305664062500e+02	5.136218261718750000e+02	1.629357299804687500e+02	5.064285888671875000e+02	5.535682983398437500e+02	5.554229736328125000e+02	8.126103973388671875e+01	1.100278854370117188e+02	1.983999938964843750e+02	1.872433929443359375e+02	5.411554565429687500e+02	1.528780517578125000e+02	6.207884521484375000e+02	1.937534637451171875e+02	7.567344970703125000e+02	1.390126190185546875e+02	5.209202270507812500e+02	1.257559814453125000e+02	5.677142944335937500e+02	5.569849243164062500e+02	4.559194030761718750e+02	2.004094085693359375e+02	4.739724121093750000e+02	1.240435867309570312e+02	1.580161437988281250e+02	5.819871215820312500e+02	2.069294433593750000e+02	5.085472106933593750e+02	1.889003448486328125e+02	1.872472991943359375e+02	1.758143615722656250e+02	6.055593261718750000e+02	3.737377929687500000e+02	5.332432250976562500e+02	1.496139526367187500e+02	7.718724365234375000e+02	4.724242248535156250e+02	5.162075805664062500e+02	5.625020751953125000e+02	5.914484863281250000e+02	1.091321258544921875e+02	5.687327270507812500e+02	2.463381347656250000e+02	5.181860961914062500e+02	5.031416931152343750e+02	1.667320098876953125e+02	5.200589599609375000e+02	1.078061828613281250e+02	5.868964843750000000e+02	5.070579528808593750e+02	1.683433227539062500e+02	6.306247234344482422e+00	5.259725341796875000e+02	1.630733642578125000e+02	5.350905761718750000e+02	5.495844116210937500e+02
2.094803619384765625e+02	1.451345062255859375e+02	5.160010375976562500e+02	2.262796936035156250e+02	7.903667602539062500e+02	6.095072021484375000e+02	4.624710693359375000e+02	5.465355834960937500e+02	5.119149169921875000e+02	1.732867736816406250e+02	5.410903930664062500e+02	5.871130371093750000e+02	6.846090087890625000e+02	1.466224975585937500e+02	6.781908569335937500e+02	1.698323516845703125e+02	3.118667984008789062e+01	1.317835083007812500e+02	2.086554260253906250e+02	8.985860443115234375e+01	5.995997314453125000e+02	1.527599029541015625e+02	2.097320098876953125e+02	3.872286682128906250e+02	5.145753173828125000e+02	6.938408203125000000e+02	2.867422485351562500e+02	5.066333312988281250e+02	1.515007324218750000e+02	1.473167572021484375e+02	5.408934326171875000e+02	1.790768432617187500e+02	5.171564941406250000e+02	6.580065917968750000e+02	1.907706451416015625e+02	7.867420654296875000e+02	5.346907348632812500e+02	5.291417236328125000e+02	5.125594482421875000e+02	5.871122436523437500e+02	4.552320861816406250e+02	2.162997436523437500e+02	5.113298034667968750e+02	4.846176147460937500e+02	5.872120971679687500e+02	5.222740478515625000e+02	1.497830200195312500e+02	7.979448852539062500e+02	6.315040283203125000e+02	5.687213134765625000e+02	5.233803100585937500e+02	1.755974121093750000e+02	5.389132690429687500e+02	5.447390747070312500e+02	5.725950927734375000e+02	5.773863525390625000e+02	2.531263885498046875e+02	5.261757202148437500e+02	5.358442382812500000e+02	5.587434692382812500e+02	1.689406127929687500e+02	5.861359863281250000e+02	4.337263488769531250e+02	1.924042968750000000e+02	5.137815551757812500e+02	1.623538055419921875e+02	1.293260345458984375e+02	5.115621032714843750e+02	4.344147644042968750e+02	5.293018188476562500e+02	1.673589172363281250e+02	6.182396240234375000e+02	4.660554504394531250e+02	5.126724243164062500e+02	5.269716796875000000e+02	1.783378601074218750e+02	1.362792358398437500e+02	5.395378417968750000e+02	1.050694580078125000e+02	5.226091308593750000e+02	1.168730773925781250e+02	1.630352935791015625e+02	7.836889038085937500e+02	1.423769989013671875e+02	5.865336303710937500e+02	4.994295654296875000e+02	1.747003479003906250e+02	1.036378479003906250e+01	1.634366149902343750e+02	5.313089599609375000e+02	5.555433349609375000e+02	5.409845581054687500e+02
2.045361938476562500e+02	1.214042434692382812e+02	5.176069946289062500e+02	2.248700103759765625e+02	7.726465454101562500e+02	6.206524658203125000e+02	4.306244812011718750e+02	5.152597045898437500e+02	5.154299926757812500e+02	1.301696472167968750e+02	5.256518554687500000e+02	5.391816406250000000e+02	2.512670288085937500e+02	9.099366760253906250e+01	6.785010986328125000e+02	1.756770324707031250e+02	4.682730865478515625e+01	1.305434265136718750e+02	2.064932861328125000e+02	1.041376399993896484e+01	5.991126098632812500e+02	2.479824371337890625e+02	2.456598815917968750e+02	5.304478759765625000e+02	5.204231567382812500e+02	6.758415527343750000e+02	1.395674743652343750e+02	5.407254028320312500e+02	1.465404357910156250e+02	1.529347381591796875e+02	5.499709472656250000e+02	1.704433746337890625e+02	5.187738037109375000e+02	6.545523681640625000e+02	2.535012054443359375e+02	7.689473266601562500e+02	5.331511230468750000e+02	5.126806030273437500e+02	5.171915283203125000e+02	4.901553039550781250e+02	4.557147827148437500e+02	1.945800018310546875e+02	5.502274780273437500e+02	4.826228027343750000e+02	5.653775024414062500e+02	5.096748962402343750e+02	1.921460571289062500e+02	7.958592529296875000e+02	6.192967529296875000e+02	5.647934570312500000e+02	7.717006835937500000e+02	1.512733917236328125e+02	5.509535522460937500e+02	5.394263305664062500e+02	5.670672607421875000e+02	5.116267700195312500e+02	2.600527954101562500e+02	5.253715820312500000e+02	5.086464843750000000e+02	5.556848754882812500e+02	1.624581146240234375e+02	5.836929321289062500e+02	4.349475402832031250e+02	1.922146301269531250e+02	5.358840332031250000e+02	1.609786987304687500e+02	1.979330902099609375e+02	5.474655761718750000e+02	2.629608154296875000e+02	5.399990844726562500e+02	1.720133819580078125e+02	5.125393676757812500e+02	4.854357299804687500e+02	5.045043945312500000e+02	5.526601562500000000e+02	1.722373199462890625e+02	1.284463958740234375e+02	5.595411987304687500e+02	2.491849975585937500e+02	5.188233642578125000e+02	1.898914337158203125e+02	1.829817504882812500e+02	7.852747192382812500e+02	1.336696929931640625e+02	5.895984497070312500e+02	5.107256774902343750e+02	1.710091552734375000e+02	9.840369224548339844e+00	1.656763153076171875e+02	5.273486328125000000e+02	5.558060913085937500e+02	5.437214965820312500e+02
