1.676408386230468750e+02	4.584550781250000000e+02	1.608054809570312500e+02	5.605540771484375000e+02	1.474535675048828125e+02	1.020398101806640625e+02
7.392323303222656250e+01	4.881615295410156250e+02	1.467059631347656250e+02	2.094592285156250000e+02	1.567189636230468750e+02	1.446718597412109375e+02
6.657318115234375000e+01	5.126375732421875000e+02	1.327186431884765625e+02	2.048886718750000000e+02	8.550352478027343750e+01	1.614314117431640625e+02
6.552787017822265625e+01	5.685520019531250000e+02	1.979249572753906250e+02	1.769102478027343750e+02	1.261966705322265625e+02	1.320248718261718750e+02
1.187413787841796875e+02	3.187397384643554688e+01	1.000190734863281250e+02	1.834118499755859375e+02	1.705135040283203125e+02	5.430117797851562500e+02
1.253776321411132812e+02	2.431284637451171875e+02	1.434427185058593750e+02	1.764640655517578125e+02	1.756423034667968750e+02	7.778208007812500000e+02
1.060434722900390625e+02	1.807721138000488281e+00	1.623517456054687500e+02	7.216942138671875000e+02	1.325511627197265625e+02	5.225607910156250000e+02
1.181546096801757812e+02	5.364435424804687500e+02	1.693349456787109375e+02	1.508598632812500000e+02	1.845300750732421875e+02	7.984437255859375000e+02
1.968256683349609375e+02	5.770689086914062500e+02	1.562736816406250000e+02	6.236315917968750000e+01	1.722077789306640625e+02	1.194426040649414062e+02
6.836058044433593750e+01	5.091170349121093750e+02	1.604995422363281250e+02	1.319464874267578125e+02	1.238949890136718750e+02	1.328240509033203125e+02
1.140646133422851562e+02	3.246565628051757812e+01	1.198373947143554688e+02	1.816652488708496094e+01	1.646930236816406250e+02	1.432813415527343750e+02
6.833932495117187500e+01	5.204274902343750000e+02	1.296078491210937500e+02	1.618435668945312500e+02	1.520927124023437500e+02	1.754365234375000000e+02
1.086412200927734375e+02	4.230554199218750000e+02	1.390490112304687500e+02	1.863831481933593750e+02	1.817448120117187500e+02	1.131148834228515625e+02
6.719355010986328125e+01	5.625404052734375000e+02	1.906378936767578125e+02	1.364552307128906250e+02	1.763332977294921875e+02	1.391941680908203125e+02
7.413920593261718750e+01	6.062795410156250000e+02	1.203617553710937500e+02	1.630726013183593750e+02	1.922770690917968750e+02	7.813863525390625000e+02
1.744136962890625000e+02	5.490177612304687500e+02	1.129357910156250000e+02	1.555198669433593750e+02	1.617117004394531250e+02	7.842999877929687500e+02
1.250718078613281250e+02	6.306867065429687500e+02	1.722087249755859375e+02	5.251171875000000000e+02	1.630802154541015625e+02	1.383304138183593750e+02
5.314899826049804688e+01	5.893409423828125000e+02	1.114169158935546875e+02	5.087382202148437500e+02	1.277041168212890625e+02	1.268858337402343750e+02
1.208178634643554688e+02	3.734840698242187500e+02	1.764636230468750000e+02	1.914394073486328125e+02	1.589697265625000000e+02	1.169655303955078125e+02
8.876676177978515625e+01	6.278115463256835938e+01	1.253944549560546875e+02	2.210207519531250000e+02	1.351648254394531250e+02	1.472957000732421875e+02
1.840291442871093750e+02	6.258488845825195312e+01	2.167756500244140625e+02	1.205221862792968750e+02	1.281324920654296875e+02	1.268640670776367188e+02
6.599080657958984375e+01	5.698524169921875000e+02	1.990468139648437500e+02	1.095769500732421875e+02	1.915649719238281250e+02	1.123127822875976562e+02
