1.967730407714843750e+02	5.563473510742187500e+02	1.637124023437500000e+02	1.084861907958984375e+02	1.250578765869140625e+02	1.138970489501953125e+02
6.605319213867187500e+01	4.716203613281250000e+02	1.114690780639648438e+02	2.574877624511718750e+02	1.030993499755859375e+02	1.135694885253906250e+02
4.970526123046875000e+01	5.782775878906250000e+02	1.010134353637695312e+02	1.208704185485839844e+01	9.635652160644531250e+01	9.398103332519531250e+01
8.741825103759765625e+01	4.665520324707031250e+02	1.056267013549804688e+02	1.490391387939453125e+02	9.914260101318359375e+01	1.340104675292968750e+02
1.051044082641601562e+02	5.413576507568359375e+01	1.659186096191406250e+02	1.137369155883789062e+02	1.366819000244140625e+02	1.509496612548828125e+02
6.726071166992187500e+01	4.549798889160156250e+02	1.524691925048828125e+02	1.797175903320312500e+02	1.220388793945312500e+02	1.217026443481445312e+02
9.297756195068359375e+01	5.906383056640625000e+02	1.726260223388671875e+02	1.361336364746093750e+02	1.116668319702148438e+02	1.274874572753906250e+02
6.137253189086914062e+01	6.600532226562500000e+02	1.555161132812500000e+02	1.421228179931640625e+02	1.624839324951171875e+02	1.219531173706054688e+02
1.187014236450195312e+02	6.443074340820312500e+02	1.551781921386718750e+02	1.201859130859375000e+02	1.285770111083984375e+02	1.328253631591796875e+02
9.694786834716796875e+01	4.459238891601562500e+02	1.278778991699218750e+02	1.170172576904296875e+02	1.270825271606445312e+02	1.323598937988281250e+02
1.595058288574218750e+02	4.609111938476562500e+02	1.969510955810546875e+02	7.035986328125000000e+01	1.425296630859375000e+02	1.274124298095703125e+02
9.924443054199218750e+01	3.143863525390625000e+02	1.374374694824218750e+02	1.523499298095703125e+02	1.547993011474609375e+02	2.139792175292968750e+02
1.110183029174804688e+02	1.016466827392578125e+02	1.089987487792968750e+02	2.352931060791015625e+02	1.098265151977539062e+02	1.184306716918945312e+02
1.250635757446289062e+02	5.538399658203125000e+02	1.343327941894531250e+02	1.184530410766601562e+02	1.403133239746093750e+02	1.399473266601562500e+02
1.065242385864257812e+02	1.664650878906250000e+02	1.564028320312500000e+02	1.064096832275390625e+02	1.026352157592773438e+02	1.367081756591796875e+02
6.622385406494140625e+01	5.817387084960937500e+02	1.090280761718750000e+02	1.415099182128906250e+02	1.664517669677734375e+02	1.542544860839843750e+02
1.260264511108398438e+02	4.746614990234375000e+02	1.093930587768554688e+02	1.928922271728515625e+02	1.307826080322265625e+02	1.497242736816406250e+02
1.179721450805664062e+02	5.973570556640625000e+02	2.136534881591796875e+02	1.414584808349609375e+02	1.592034606933593750e+02	1.590856018066406250e+02
1.247040252685546875e+02	6.253703613281250000e+02	1.308410491943359375e+02	1.856879730224609375e+02	1.393304748535156250e+02	1.422025146484375000e+02
9.806558227539062500e+01	6.263875732421875000e+02	1.407536315917968750e+02	2.156179656982421875e+02	1.317212524414062500e+02	1.395794525146484375e+02
1.116263427734375000e+02	5.405828247070312500e+02	1.037724990844726562e+02	6.197005004882812500e+02	1.377726135253906250e+02	1.018899459838867188e+02
9.419094848632812500e+01	4.523975372314453125e+01	1.086247558593750000e+02	2.423627662658691406e+01	1.278229370117187500e+02	1.433953552246093750e+02
6.567667388916015625e+01	6.108347167968750000e+02	1.686426696777343750e+02	1.775488433837890625e+02	1.377350769042968750e+02	1.630201721191406250e+02
1.283506622314453125e+02	6.610704956054687500e+02	9.797116851806640625e+01	1.123787612915039062e+02	1.662192230224609375e+02	1.762473297119140625e+02
1.315056304931640625e+02	7.158884277343750000e+02	1.260891647338867188e+02	1.782322845458984375e+02	1.225131149291992188e+02	1.660991821289062500e+02
9.633979797363281250e+01	4.756962203979492188e+01	1.422923126220703125e+02	4.298817138671875000e+02	8.071253204345703125e+01	1.277577743530273438e+02
