5.042110900878906250e+02 3.549844360351562500e+02 1.723733901977539062e+00 9.646990776062011719e+00 4.211318969726562500e+00 5.628009796142578125e+00 3.252058029174804688e+00 1.284905195236206055e+00 7.922563552856445312e-01
4.991416320800781250e+02 3.623953247070312500e+02 1.677886962890625000e+00 9.434406280517578125e+00 3.961658477783203125e+00 5.679819107055664062e+00 3.473770141601562500e+00 1.368155360221862793e+00 8.788915872573852539e-01
5.322343139648437500e+02 3.604720153808593750e+02 1.607667922973632812e+00 9.475489616394042969e+00 4.083080291748046875e+00 6.260072708129882812e+00 4.054328918457031250e+00 1.407278895378112793e+00 9.817022085189819336e-01
4.993359680175781250e+02 3.683634643554687500e+02 1.903869152069091797e+00 9.855592727661132812e+00 4.209079742431640625e+00 5.303470611572265625e+00 3.725200653076171875e+00 1.203910231590270996e+00 9.080381393432617188e-01
5.236715087890625000e+02 3.621758422851562500e+02 1.802275180816650391e+00 9.681012153625488281e+00 4.444210052490234375e+00 5.278942108154296875e+00 4.138290405273437500e+00 1.149805545806884766e+00 9.413745999336242676e-01
5.218620605468750000e+02 3.662586059570312500e+02 1.865042686462402344e+00 1.001343822479248047e+01 3.954694747924804688e+00 5.667200088500976562e+00 3.515316009521484375e+00 1.374716281890869141e+00 9.037141799926757812e-01
5.109186096191406250e+02 3.625781555175781250e+02 1.875964164733886719e+00 1.013765907287597656e+01 3.956039428710937500e+00 6.108596801757812500e+00 3.798654556274414062e+00 1.410629868507385254e+00 9.586819410324096680e-01
5.338767700195312500e+02 3.687167358398437500e+02 1.898235321044921875e+00 9.929965019226074219e+00 4.785253524780273438e+00 5.036685943603515625e+00 4.577575683593750000e+00 1.042207002639770508e+00 9.704732298851013184e-01
5.272567749023437500e+02 3.629929504394531250e+02 1.821390628814697266e+00 9.678081512451171875e+00 4.438808441162109375e+00 5.239915847778320312e+00 4.390781402587890625e+00 1.163610577583312988e+00 9.828409552574157715e-01
5.234122924804687500e+02 3.631594543457031250e+02 1.756440162658691406e+00 9.759696006774902344e+00 4.565353393554687500e+00 5.610851287841796875e+00 4.259426116943359375e+00 1.201699972152709961e+00 9.351379275321960449e-01
