6.595246791839599609e-01 1.218861460685729980e+00 1.772653460502624512e+00 5.392016768455505371e-01 7.612937688827514648e-01 7.270152587890625000e+02 1.730625762939453125e+02 8.942596435546875000e+02 3.260395202636718750e+02 5.015751037597656250e+02 7.132334709167480469e-01 4.251675605773925781e+00 4.912280082702636719e+00 2.855052947998046875e+00 4.726022720336914062e+00 3.565721511840820312e+00 5.725851058959960938e-01 3.342226028442382812e+00
4.344221949577331543e-01 5.199683904647827148e-01 2.183156251907348633e+00 1.755148172378540039e+00 5.136938691139221191e-01 6.266628417968750000e+02 1.926910705566406250e+02 9.289205932617187500e+02 5.735984497070312500e+02 5.750562744140625000e+02 5.785462856292724609e-01 5.162604808807373047e+00 4.911632537841796875e-01 -5.114173889160156250e-02 4.050111770629882812e-01 2.321701049804687500e+00 2.302387237548828125e+00 1.443893432617187500e+00
7.994549870491027832e-01 9.733864665031433105e-01 2.219705820083618164e+00 8.997524380683898926e-01 5.142695307731628418e-01 6.799990234375000000e+02 1.591566772460937500e+02 8.977263793945312500e+02 5.002397155761718750e+02 5.286616821289062500e+02 6.341524124145507812e-01 4.340487480163574219e+00 3.076076507568359375e-01 2.605037689208984375e-01 2.095309257507324219e+00 2.434906005859375000e+00 2.501697540283203125e+00 1.250150680541992188e+00
1.791842222213745117e+00 1.041373729705810547e+00 2.245769262313842773e+00 6.236667037010192871e-01 5.651360750198364258e-01 4.477171630859375000e+02 2.485348052978515625e+02 8.624523925781250000e+02 5.135360107421875000e+02 5.569576416015625000e+02 7.007768154144287109e-01 4.833407402038574219e+00 -9.043464660644531250e-01 8.421688079833984375e-01 1.479182243347167969e+00 1.974998474121093750e+00 1.269845008850097656e+00 5.933580398559570312e-01
2.551829814910888672e-01 3.344693183898925781e-01 2.118827342987060547e+00 1.863396167755126953e+00 6.646387577056884766e-01 6.303977050781250000e+02 1.980122833251953125e+02 9.296837158203125000e+02 3.820267639160156250e+02 5.571636962890625000e+02 1.929440498352050781e-01 5.019327163696289062e+00 1.496557235717773438e+00 -3.175783157348632812e-01 -4.878330230712890625e-02 1.851645469665527344e+00 1.170438766479492188e+00 1.095193862915039062e+00
3.496977984905242920e-01 8.084583282470703125e-01 1.982975721359252930e+00 1.104629039764404297e+00 8.339356184005737305e-01 5.510241699218750000e+02 1.341202392578125000e+02 9.225446777343750000e+02 3.567006530761718750e+02 4.214302062988281250e+02 5.141136646270751953e-01 4.803571701049804688e+00 3.781280517578125000e-01 -5.347414016723632812e-01 1.298647880554199219e+00 -3.016939163208007812e-01 3.195337295532226562e+00 -1.073394775390625000e+00
1.846569061279296875e+00 1.640080451965332031e+00 1.942855000495910645e+00 5.851042866706848145e-01 5.186967849731445312e-01 5.696712646484375000e+02 1.926035308837890625e+02 8.684038085937500000e+02 6.367720947265625000e+02 4.902295532226562500e+02 9.379816055297851562e-01 4.802731513977050781e+00 -8.095560073852539062e-01 2.000723838806152344e+00 2.303304672241210938e+00 2.557310104370117188e+00 1.843173980712890625e+00 3.570098876953125000e-01
1.296382665634155273e+00 9.819610118865966797e-01 2.031917810440063477e+00 6.891938447952270508e-01 6.279587745666503906e-01 6.041984863281250000e+02 1.975805358886718750e+02 8.709279174804687500e+02 4.554602661132812500e+02 5.267442016601562500e+02 2.366826534271240234e-01 4.351655960083007812e+00 3.517074584960937500e-01 4.870548248291015625e-01 1.572902679443359375e+00 1.780315399169921875e+00 9.567146301269531250e-01 1.351938247680664062e+00
1.447917222976684570e+00 1.667496681213378906e+00 1.879513382911682129e+00 5.718628764152526855e-01 6.860607862472534180e-01 6.077183837890625000e+02 1.315933227539062500e+02 8.626788330078125000e+02 4.853822021484375000e+02 4.358809814453125000e+02 5.770053863525390625e-01 4.180676937103271484e+00 -5.050697326660156250e-01 9.985446929931640625e-02 2.060714721679687500e+00 1.452845573425292969e+00 2.169346809387207031e+00 4.372978210449218750e-02
1.063657879829406738e+00 1.467873454093933105e+00 2.398358345031738281e+00 5.876149535179138184e-01 6.875015497207641602e-01 5.278684082031250000e+02 1.705749053955078125e+02 8.914486083984375000e+02 3.764724731445312500e+02 4.350379943847656250e+02 1.035737991333007812e+00 4.093167304992675781e+00 1.238306045532226562e+00 -8.624782562255859375e-01 2.576915740966796875e+00 3.750180244445800781e+00 -4.703407287597656250e-01 1.532381057739257812e+00
1.757798314094543457e+00 1.107058882713317871e+00 1.852063894271850586e+00 6.785154938697814941e-01 5.684884190559387207e-01 4.358536682128906250e+02 2.450182189941406250e+02 8.695612182617187500e+02 5.218460693359375000e+02 4.944313659667968750e+02 2.337510585784912109e-01 4.927582740783691406e+00 -1.339594841003417969e+00 6.421794891357421875e-01 3.106193542480468750e-01 5.203723907470703125e-01 1.030778884887695312e-01 -9.913234710693359375e-01
1.846569061279296875e+00 1.640080451965332031e+00 1.942855000495910645e+00 5.851042866706848145e-01 5.186967849731445312e-01 5.696712646484375000e+02 1.926035308837890625e+02 8.684038085937500000e+02 6.367720947265625000e+02 4.902295532226562500e+02 9.379816055297851562e-01 4.802731513977050781e+00 -8.095560073852539062e-01 2.000723838806152344e+00 2.303304672241210938e+00 2.557310104370117188e+00 1.843173980712890625e+00 3.570098876953125000e-01
7.871365547180175781e-01 9.990575313568115234e-01 2.358952999114990234e+00 7.382490634918212891e-01 7.046390175819396973e-01 6.125275878906250000e+02 1.431096954345703125e+02 8.970991821289062500e+02 3.470784912109375000e+02 4.735704956054687500e+02 4.930269718170166016e-01 4.081104278564453125e+00 3.463096618652343750e-01 -1.033305168151855469e+00 1.366606712341308594e+00 1.618169784545898438e+00 1.178212165832519531e+00 2.014627456665039062e-01
1.622694969177246094e+00 1.465398550033569336e+00 1.854107856750488281e+00 6.402475833892822266e-01 3.454722762107849121e-01 6.620727539062500000e+02 1.873024139404296875e+02 8.593662719726562500e+02 5.810524902343750000e+02 5.292006225585937500e+02 6.685514450073242188e-01 4.664584159851074219e+00 6.551227569580078125e-01 3.693532943725585938e-01 2.658306121826171875e+00 2.415573120117187500e+00 1.326105117797851562e+00 -1.622238159179687500e-01
8.491295576095581055e-01 1.361320257186889648e+00 1.871280074119567871e+00 7.608156800270080566e-01 5.564303398132324219e-01 5.349366455078125000e+02 1.652523651123046875e+02 9.064052124023437500e+02 5.288292236328125000e+02 4.365957641601562500e+02 9.596841335296630859e-01 5.052173614501953125e+00 1.131299972534179688e+00 -2.236871719360351562e-01 1.356729507446289062e+00 2.555885314941406250e+00 6.500329971313476562e-01 3.391647338867187500e-02
7.871365547180175781e-01 9.990575313568115234e-01 2.358952999114990234e+00 7.382490634918212891e-01 7.046390175819396973e-01 6.125275878906250000e+02 1.431096954345703125e+02 8.970991821289062500e+02 3.470784912109375000e+02 4.735704956054687500e+02 4.930269718170166016e-01 4.081104278564453125e+00 3.463096618652343750e-01 -1.033305168151855469e+00 1.366606712341308594e+00 1.618169784545898438e+00 1.178212165832519531e+00 2.014627456665039062e-01
4.611960053443908691e-01 5.750446915626525879e-01 2.526249885559082031e+00 1.461883068084716797e+00 9.003471136093139648e-01 4.924728393554687500e+02 1.645422210693359375e+02 9.261229248046875000e+02 3.302180480957031250e+02 4.934996032714843750e+02 3.466386795043945312e-01 4.261575698852539062e+00 1.058368682861328125e-01 -2.296772003173828125e+00 3.787403106689453125e-01 1.936873435974121094e+00 9.558210372924804688e-01 1.566210746765136719e+00
1.021184563636779785e+00 1.134378790855407715e+00 1.776460289955139160e+00 6.320315599441528320e-01 5.724001526832580566e-01 5.833619995117187500e+02 1.832452392578125000e+02 8.963389892578125000e+02 5.727849121093750000e+02 4.648536682128906250e+02 7.649099826812744141e-01 5.403897762298583984e+00 -3.509769439697265625e-01 1.426523208618164062e+00 7.180109024047851562e-01 1.310436248779296875e+00 1.030158042907714844e+00 -1.258304595947265625e+00
4.267481267452239990e-01 6.564548015594482422e-01 2.108798980712890625e+00 1.432000279426574707e+00 4.720321893692016602e-01 6.555693359375000000e+02 1.789032745361328125e+02 9.110660400390625000e+02 5.965798950195312500e+02 5.429212036132812500e+02 8.960430622100830078e-01 5.852608680725097656e+00 1.026816368103027344e+00 2.140350341796875000e-01 1.194945335388183594e+00 1.689562797546386719e+00 3.052205085754394531e+00 -7.350177764892578125e-01
2.705857455730438232e-01 4.749852120876312256e-01 2.428958415985107422e+00 1.573246002197265625e+00 7.956706881523132324e-01 5.919649047851562500e+02 1.514292602539062500e+02 9.342471313476562500e+02 3.709955444335937500e+02 5.067594604492187500e+02 6.859655380249023438e-01 4.969945907592773438e+00 1.499547958374023438e+00 -1.911402702331542969e+00 8.271503448486328125e-01 2.208026885986328125e+00 1.373004913330078125e+00 9.635210037231445312e-01
1.296382665634155273e+00 9.819610118865966797e-01 2.031917810440063477e+00 6.891938447952270508e-01 6.279587745666503906e-01 6.041984863281250000e+02 1.975805358886718750e+02 8.709279174804687500e+02 4.554602661132812500e+02 5.267442016601562500e+02 2.366826534271240234e-01 4.351655960083007812e+00 3.517074584960937500e-01 4.870548248291015625e-01 1.572902679443359375e+00 1.780315399169921875e+00 9.567146301269531250e-01 1.351938247680664062e+00
4.838247299194335938e-01 5.225581526756286621e-01 2.621953487396240234e+00 1.728233337402343750e+00 4.988479614257812500e-01 5.007112121582031250e+02 2.342259063720703125e+02 9.254648437500000000e+02 5.038560180664062500e+02 5.732029418945312500e+02 7.309501171112060547e-01 5.394922256469726562e+00 5.190849304199218750e-01 -1.111836433410644531e+00 3.176832199096679688e-01 2.437844276428222656e+00 1.738727569580078125e+00 7.304964065551757812e-01
6.954277157783508301e-01 1.018947362899780273e+00 2.564587831497192383e+00 1.087455868721008301e+00 3.800276517868041992e-01 4.865258178710937500e+02 2.052413787841796875e+02 9.166816406250000000e+02 5.269403686523437500e+02 5.714542846679687500e+02 1.412525177001953125e+00 5.116465091705322266e+00 1.674681663513183594e+00 -8.301916122436523438e-01 2.930227279663085938e+00 4.045409202575683594e+00 2.602681159973144531e+00 1.171480178833007812e+00
1.622694969177246094e+00 1.465398550033569336e+00 1.854107856750488281e+00 6.402475833892822266e-01 3.454722762107849121e-01 6.620727539062500000e+02 1.873024139404296875e+02 8.593662719726562500e+02 5.810524902343750000e+02 5.292006225585937500e+02 6.685514450073242188e-01 4.664584159851074219e+00 6.551227569580078125e-01 3.693532943725585938e-01 2.658306121826171875e+00 2.415573120117187500e+00 1.326105117797851562e+00 -1.622238159179687500e-01
6.004766821861267090e-01 8.518798351287841797e-01 2.120936155319213867e+00 8.537382483482360840e-01 6.992625594139099121e-01 6.872705688476562500e+02 1.692019348144531250e+02 9.056180419921875000e+02 4.266111145019531250e+02 5.059174804687500000e+02 6.336164474487304688e-01 4.222358226776123047e+00 1.438766479492187500e+00 1.132842063903808594e+00 2.549716949462890625e+00 2.786660194396972656e+00 2.376678466796875000e+00 2.567558288574218750e+00
4.838247299194335938e-01 5.225581526756286621e-01 2.621953487396240234e+00 1.728233337402343750e+00 4.988479614257812500e-01 5.007112121582031250e+02 2.342259063720703125e+02 9.254648437500000000e+02 5.038560180664062500e+02 5.732029418945312500e+02 7.309501171112060547e-01 5.394922256469726562e+00 5.190849304199218750e-01 -1.111836433410644531e+00 3.176832199096679688e-01 2.437844276428222656e+00 1.738727569580078125e+00 7.304964065551757812e-01
8.814737796783447266e-01 9.522554278373718262e-01 2.037466049194335938e+00 7.779250144958496094e-01 4.706782102584838867e-01 5.404429931640625000e+02 2.142518310546875000e+02 8.910487060546875000e+02 5.125029296875000000e+02 5.307147216796875000e+02 9.306466579437255859e-01 5.178272247314453125e+00 9.487638473510742188e-01 7.125988006591796875e-01 2.085424423217773438e+00 2.549598693847656250e+00 1.447948455810546875e+00 3.677921295166015625e-01
1.299905896186828613e+00 1.064811229705810547e+00 2.512746095657348633e+00 7.867873311042785645e-01 4.616643488407135010e-01 5.701103515625000000e+02 2.226816406250000000e+02 8.743417968750000000e+02 5.509625244140625000e+02 5.659312744140625000e+02 9.993100166320800781e-01 4.788586616516113281e+00 -3.514604568481445312e-01 5.741767883300781250e-01 2.155574798583984375e+00 3.171683311462402344e+00 1.969005584716796875e+00 9.510040283203125000e-01
4.432609677314758301e-01 8.736639618873596191e-01 1.878438711166381836e+00 9.836173057556152344e-01 4.880456626415252686e-01 7.110761108398437500e+02 1.564969329833984375e+02 9.155870971679687500e+02 5.549405517578125000e+02 4.873094787597656250e+02 7.800621986389160156e-01 5.146234035491943359e+00 1.753404617309570312e+00 1.020826339721679688e+00 1.448306083679199219e+00 2.124086380004882812e+00 2.835266113281250000e+00 1.020087242126464844e+00
4.127051830291748047e-01 8.423196077346801758e-01 2.415032386779785156e+00 1.066391706466674805e+00 5.072181224822998047e-01 6.492991943359375000e+02 1.435319213867187500e+02 9.200401611328125000e+02 4.450834045410156250e+02 5.196368408203125000e+02 1.100973606109619141e+00 4.917980194091796875e+00 1.756043434143066406e+00 -1.029808044433593750e+00 2.043861389160156250e+00 2.958683013916015625e+00 2.594180107116699219e+00 4.386425018310546875e-01
6.314123272895812988e-01 9.330511689186096191e-01 2.396636486053466797e+00 1.307978630065917969e+00 7.756158709526062012e-01 4.587297668457031250e+02 1.584756011962890625e+02 9.217083740234375000e+02 3.869112854003906250e+02 4.702834777832031250e+02 5.998518466949462891e-01 4.348948001861572266e+00 -9.375667572021484375e-02 -1.950522422790527344e+00 1.205443382263183594e+00 1.646417617797851562e+00 1.718836784362792969e+00 6.075534820556640625e-01
5.154885053634643555e-01 8.224615454673767090e-01 2.219666481018066406e+00 1.078022241592407227e+00 4.860249757766723633e-01 7.330993652343750000e+02 1.520906829833984375e+02 9.127498779296875000e+02 5.488194580078125000e+02 5.230415649414062500e+02 7.143888473510742188e-01 4.881634712219238281e+00 1.162601470947265625e+00 3.347768783569335938e-01 1.619734764099121094e+00 2.349180221557617188e+00 2.893087387084960938e+00 1.185983657836914062e+00
9.222254157066345215e-01 7.569029331207275391e-01 2.089591026306152344e+00 9.721713066101074219e-01 6.390240788459777832e-01 5.387391357421875000e+02 2.013546600341796875e+02 8.925311889648437500e+02 4.598250122070312500e+02 5.383439331054687500e+02 5.491704940795898438e-01 4.816732883453369141e+00 1.660976409912109375e-01 -2.915830612182617188e-01 1.025591850280761719e+00 2.258598327636718750e+00 4.467973709106445312e-01 3.744592666625976562e-01
1.921228766441345215e-01 6.067075133323669434e-01 2.613136768341064453e+00 1.941361427307128906e+00 6.808663606643676758e-01 5.545187377929687500e+02 1.539533081054687500e+02 9.478198852539062500e+02 3.868607482910156250e+02 4.771614990234375000e+02 9.788532257080078125e-01 5.073799610137939453e+00 1.956347465515136719e+00 -1.536853790283203125e+00 8.731250762939453125e-01 2.520946502685546875e+00 2.544643402099609375e+00 8.848428726196289062e-01
4.432609677314758301e-01 8.736639618873596191e-01 1.878438711166381836e+00 9.836173057556152344e-01 4.880456626415252686e-01 7.110761108398437500e+02 1.564969329833984375e+02 9.155870971679687500e+02 5.549405517578125000e+02 4.873094787597656250e+02 7.800621986389160156e-01 5.146234035491943359e+00 1.753404617309570312e+00 1.020826339721679688e+00 1.448306083679199219e+00 2.124086380004882812e+00 2.835266113281250000e+00 1.020087242126464844e+00
3.158676326274871826e-01 7.217448949813842773e-01 2.017776727676391602e+00 1.516075372695922852e+00 5.079531073570251465e-01 6.425590209960937500e+02 1.641841278076171875e+02 9.315408935546875000e+02 5.755164794921875000e+02 5.032182312011718750e+02 1.018502235412597656e+00 5.697930335998535156e+00 1.817542076110839844e+00 2.184906005859375000e-01 9.438695907592773438e-01 2.614723205566406250e+00 2.504900932312011719e+00 3.312683105468750000e-01
1.230806469917297363e+00 1.084429740905761719e+00 2.022201061248779297e+00 7.604659199714660645e-01 4.233756959438323975e-01 6.234827270507812500e+02 1.853439636230468750e+02 8.718210449218750000e+02 5.084323425292968750e+02 5.488767089843750000e+02 5.658338069915771484e-01 4.472041130065917969e+00 2.595424652099609375e-02 3.427038192749023438e-01 2.215408325195312500e+00 1.941701889038085938e+00 2.093752861022949219e+00 8.817768096923828125e-02
5.401610136032104492e-01 1.051560521125793457e+00 1.994631290435791016e+00 1.369294166564941406e+00 6.870137453079223633e-01 6.159313354492187500e+02 1.237648696899414062e+02 9.126491088867187500e+02 4.463417968750000000e+02 4.598536376953125000e+02 6.215314865112304688e-01 4.594101905822753906e+00 1.310649871826171875e+00 -1.496463775634765625e+00 1.402236938476562500e+00 2.099626541137695312e+00 1.664533615112304688e+00 1.386528015136718750e-01
1.757798314094543457e+00 1.107058882713317871e+00 1.852063894271850586e+00 6.785154938697814941e-01 5.684884190559387207e-01 4.358536682128906250e+02 2.450182189941406250e+02 8.695612182617187500e+02 5.218460693359375000e+02 4.944313659667968750e+02 2.337510585784912109e-01 4.927582740783691406e+00 -1.339594841003417969e+00 6.421794891357421875e-01 3.106193542480468750e-01 5.203723907470703125e-01 1.030778884887695312e-01 -9.913234710693359375e-01
4.608469903469085693e-01 6.226003170013427734e-01 2.252011537551879883e+00 1.073534250259399414e+00 6.008107662200927734e-01 5.749951782226562500e+02 1.935333862304687500e+02 9.190363159179687500e+02 4.219738464355468750e+02 5.175211181640625000e+02 6.752352714538574219e-01 4.967994689941406250e+00 1.374437332153320312e+00 -2.898769378662109375e-01 1.000291824340820312e+00 2.180672645568847656e+00 1.515060424804687500e+00 1.114758491516113281e+00
2.551829814910888672e-01 3.344693183898925781e-01 2.118827342987060547e+00 1.863396167755126953e+00 6.646387577056884766e-01 6.303977050781250000e+02 1.980122833251953125e+02 9.296837158203125000e+02 3.820267639160156250e+02 5.571636962890625000e+02 1.929440498352050781e-01 5.019327163696289062e+00 1.496557235717773438e+00 -3.175783157348632812e-01 -4.878330230712890625e-02 1.851645469665527344e+00 1.170438766479492188e+00 1.095193862915039062e+00
8.906197547912597656e-01 9.660501480102539062e-01 2.407154321670532227e+00 8.416924476623535156e-01 5.914367437362670898e-01 5.621802368164062500e+02 2.160713195800781250e+02 8.981621093750000000e+02 4.984223937988281250e+02 5.138984375000000000e+02 8.536403179168701172e-01 4.694335937500000000e+00 5.726089477539062500e-01 8.795623779296875000e-01 1.891082763671875000e+00 2.811958312988281250e+00 1.766180038452148438e+00 1.820943832397460938e+00
9.398956298828125000e-01 9.411617517471313477e-01 2.166154384613037109e+00 7.939202189445495605e-01 7.671007513999938965e-01 4.961707458496093750e+02 1.634296264648437500e+02 9.039292602539062500e+02 3.934576110839843750e+02 4.785614624023437500e+02 4.565813541412353516e-01 4.110844612121582031e+00 -1.105798721313476562e+00 -8.313446044921875000e-01 1.188381195068359375e+00 1.415299415588378906e+00 1.412053108215332031e+00 5.903568267822265625e-01
4.344221949577331543e-01 5.199683904647827148e-01 2.183156251907348633e+00 1.755148172378540039e+00 5.136938691139221191e-01 6.266628417968750000e+02 1.926910705566406250e+02 9.289205932617187500e+02 5.735984497070312500e+02 5.750562744140625000e+02 5.785462856292724609e-01 5.162604808807373047e+00 4.911632537841796875e-01 -5.114173889160156250e-02 4.050111770629882812e-01 2.321701049804687500e+00 2.302387237548828125e+00 1.443893432617187500e+00
1.622694969177246094e+00 1.465398550033569336e+00 1.854107856750488281e+00 6.402475833892822266e-01 3.454722762107849121e-01 6.620727539062500000e+02 1.873024139404296875e+02 8.593662719726562500e+02 5.810524902343750000e+02 5.292006225585937500e+02 6.685514450073242188e-01 4.664584159851074219e+00 6.551227569580078125e-01 3.693532943725585938e-01 2.658306121826171875e+00 2.415573120117187500e+00 1.326105117797851562e+00 -1.622238159179687500e-01
8.491295576095581055e-01 1.361320257186889648e+00 1.871280074119567871e+00 7.608156800270080566e-01 5.564303398132324219e-01 5.349366455078125000e+02 1.652523651123046875e+02 9.064052124023437500e+02 5.288292236328125000e+02 4.365957641601562500e+02 9.596841335296630859e-01 5.052173614501953125e+00 1.131299972534179688e+00 -2.236871719360351562e-01 1.356729507446289062e+00 2.555885314941406250e+00 6.500329971313476562e-01 3.391647338867187500e-02
8.491295576095581055e-01 1.361320257186889648e+00 1.871280074119567871e+00 7.608156800270080566e-01 5.564303398132324219e-01 5.349366455078125000e+02 1.652523651123046875e+02 9.064052124023437500e+02 5.288292236328125000e+02 4.365957641601562500e+02 9.596841335296630859e-01 5.052173614501953125e+00 1.131299972534179688e+00 -2.236871719360351562e-01 1.356729507446289062e+00 2.555885314941406250e+00 6.500329971313476562e-01 3.391647338867187500e-02
5.047854185104370117e-01 7.807184457778930664e-01 2.309900522232055664e+00 8.954855799674987793e-01 5.312496423721313477e-01 6.103122558593750000e+02 2.043003845214843750e+02 9.228652954101562500e+02 4.791329650878906250e+02 4.982584838867187500e+02 7.019414901733398438e-01 4.877386093139648438e+00 7.817354202270507812e-01 1.091012954711914062e+00 1.363457679748535156e+00 1.712174415588378906e+00 2.700019836425781250e+00 1.415603637695312500e+00
4.608469903469085693e-01 6.226003170013427734e-01 2.252011537551879883e+00 1.073534250259399414e+00 6.008107662200927734e-01 5.749951782226562500e+02 1.935333862304687500e+02 9.190363159179687500e+02 4.219738464355468750e+02 5.175211181640625000e+02 6.752352714538574219e-01 4.967994689941406250e+00 1.374437332153320312e+00 -2.898769378662109375e-01 1.000291824340820312e+00 2.180672645568847656e+00 1.515060424804687500e+00 1.114758491516113281e+00
4.521642625331878662e-01 7.968325614929199219e-01 2.152991056442260742e+00 1.201104998588562012e+00 6.379504203796386719e-01 5.592578125000000000e+02 1.653361206054687500e+02 9.169858398437500000e+02 3.992179870605468750e+02 4.921477966308593750e+02 8.075180053710937500e-01 4.829811096191406250e+00 1.434104919433593750e+00 -6.779689788818359375e-01 1.568302154541015625e+00 2.347356796264648438e+00 1.859692573547363281e+00 4.095630645751953125e-01
8.814737796783447266e-01 9.522554278373718262e-01 2.037466049194335938e+00 7.779250144958496094e-01 4.706782102584838867e-01 5.404429931640625000e+02 2.142518310546875000e+02 8.910487060546875000e+02 5.125029296875000000e+02 5.307147216796875000e+02 9.306466579437255859e-01 5.178272247314453125e+00 9.487638473510742188e-01 7.125988006591796875e-01 2.085424423217773438e+00 2.549598693847656250e+00 1.447948455810546875e+00 3.677921295166015625e-01
3.122682571411132812e-01 6.805300116539001465e-01 2.156975746154785156e+00 1.318711161613464355e+00 6.484282016754150391e-01 6.431846923828125000e+02 1.511516418457031250e+02 9.266213989257812500e+02 4.262999572753906250e+02 4.822056579589843750e+02 7.757413387298583984e-01 5.147417545318603516e+00 2.480871200561523438e+00 -7.457561492919921875e-01 1.349662780761718750e+00 2.368956565856933594e+00 1.635292053222656250e+00 8.477067947387695312e-01
5.154885053634643555e-01 8.224615454673767090e-01 2.219666481018066406e+00 1.078022241592407227e+00 4.860249757766723633e-01 7.330993652343750000e+02 1.520906829833984375e+02 9.127498779296875000e+02 5.488194580078125000e+02 5.230415649414062500e+02 7.143888473510742188e-01 4.881634712219238281e+00 1.162601470947265625e+00 3.347768783569335938e-01 1.619734764099121094e+00 2.349180221557617188e+00 2.893087387084960938e+00 1.185983657836914062e+00
8.906197547912597656e-01 9.660501480102539062e-01 2.407154321670532227e+00 8.416924476623535156e-01 5.914367437362670898e-01 5.621802368164062500e+02 2.160713195800781250e+02 8.981621093750000000e+02 4.984223937988281250e+02 5.138984375000000000e+02 8.536403179168701172e-01 4.694335937500000000e+00 5.726089477539062500e-01 8.795623779296875000e-01 1.891082763671875000e+00 2.811958312988281250e+00 1.766180038452148438e+00 1.820943832397460938e+00
