1.210750350952148438e+02 1.022867798805236816e+00 5.716176033020019531e+00 1.475758552551269531e+00 1.994061470031738281e-01 4.314219951629638672e-01
1.296725006103515625e+02 4.592108726501464844e-01 4.120533943176269531e+00 1.368498802185058594e-01 -1.797556877136230469e-01 2.480603605508804321e-01
1.620715179443359375e+02 8.498225808143615723e-01 5.237216949462890625e+00 -2.228093147277832031e-01 -4.253232479095458984e-01 4.020153284072875977e-01
9.511392211914062500e+01 1.185127139091491699e+00 5.475622653961181641e+00 8.888888359069824219e-01 8.394718170166015625e-03 2.932236492633819580e-01
1.377296142578125000e+02 4.844719171524047852e-01 4.224858283996582031e+00 -1.840209960937500000e-01 -2.392208576202392578e-01 4.946053326129913330e-01
1.388027343750000000e+02 7.714652419090270996e-01 5.142955780029296875e+00 -3.168642520904541016e-01 -5.633533000946044922e-01 4.421948194503784180e-01
8.875942230224609375e+01 6.664828658103942871e-01 4.599444866180419922e+00 -4.609096050262451172e-01 -2.319800853729248047e-01 4.161399900913238525e-01
1.242343902587890625e+02 6.121602654457092285e-01 4.319528579711914062e+00 2.147865295410156250e-01 -2.947282791137695312e-01 3.786773085594177246e-01
5.902895355224609375e+01 2.344673633575439453e+00 8.111045837402343750e+00 -5.646824836730957031e-01 1.546049118041992188e-01 1.917379796504974365e-01
1.542621002197265625e+02 1.298528432846069336e+00 5.976183414459228516e+00 1.010487079620361328e+00 -1.869559288024902344e-01 1.948284208774566650e-01
1.124023056030273438e+02 2.013195037841796875e+00 7.434729576110839844e+00 -3.631073236465454102e+00 -1.800818443298339844e+00 4.600494503974914551e-01
7.219480133056640625e+01 9.690471291542053223e-01 5.518808364868164062e+00 6.933212280273437500e-03 -1.934385299682617188e-01 3.071883022785186768e-01
1.548560028076171875e+02 1.049187779426574707e+00 5.270782470703125000e+00 -7.445287704467773438e-01 -1.012361049652099609e+00 5.399270057678222656e-01
1.495013885498046875e+02 5.095686316490173340e-01 4.029555797576904297e+00 5.521774291992187500e-03 -3.290557861328125000e-01 2.895233333110809326e-01
1.134425888061523438e+02 5.346517562866210938e-01 4.264332294464111328e+00 -1.572883129119873047e-01 2.938508987426757812e-02 2.800965607166290283e-01
1.400027923583984375e+02 6.319969892501831055e-01 4.762979030609130859e+00 -6.363964080810546875e-01 -5.871272087097167969e-01 4.490730464458465576e-01
1.312176055908203125e+02 3.357398509979248047e-01 4.621365070343017578e+00 9.506916999816894531e-01 8.161306381225585938e-02 4.963032901287078857e-01
1.600818176269531250e+02 1.241319060325622559e+00 6.118546485900878906e+00 -1.705570220947265625e+00 -9.726917743682861328e-01 2.048044800758361816e-01
9.918721771240234375e+01 6.107111573219299316e-01 4.653325557708740234e+00 -2.222871780395507812e-01 2.708435058593750000e-02 2.635740935802459717e-01
1.246459960937500000e+02 1.133880496025085449e+00 5.545898437500000000e+00 1.703190803527832031e+00 1.374244689941406250e-01 3.883392810821533203e-01
4.077897262573242188e+01 7.875713706016540527e-01 5.271480560302734375e+00 1.012024879455566406e+00 4.034852981567382812e-01 2.975254654884338379e-01
1.225573425292968750e+02 9.640621542930603027e-01 5.667306900024414062e+00 -6.665825843811035156e-02 -1.665043830871582031e-01 4.850592911243438721e-01
1.559068145751953125e+02 8.954374790191650391e-01 5.153074741363525391e+00 -4.532110691070556641e-01 -2.870309352874755859e-01 3.472595810890197754e-01
1.587805023193359375e+02 5.253956317901611328e-01 4.431793689727783203e+00 6.753230094909667969e-01 2.146220207214355469e-01 2.502967119216918945e-01
1.557035827636718750e+02 2.030249595642089844e+00 7.588652610778808594e+00 -1.032877731323242188e+01 -5.631671905517578125e+00 5.291595458984375000e-01
1.183402557373046875e+02 8.162271976470947266e-01 4.624450683593750000e+00 5.870795249938964844e-01 -1.696634292602539062e-01 3.229919075965881348e-01
1.350411987304687500e+02 1.453057289123535156e+00 6.117150783538818359e+00 1.378455162048339844e+00 2.431011199951171875e-01 5.331485867500305176e-01
