5.507728271484375000e+02 6.375880737304687500e+02 2.072054147720336914e-01 4.077865600585937500e+00 -1.264606714248657227e+00 -8.159017562866210938e-01 -5.022323131561279297e-01 1.121700763702392578e+00 3.101775348186492920e-01
5.130776977539062500e+02 5.659962158203125000e+02 4.923582077026367188e-02 4.176175594329833984e+00 -7.319056987762451172e-01 1.816153526306152344e-01 1.911187171936035156e-01 1.390390276908874512e+00 4.434446096420288086e-01
5.640119018554687500e+02 6.459083862304687500e+02 -1.103176176548004150e-01 3.768999814987182617e+00 -1.045938730239868164e+00 -1.329147815704345703e+00 -5.401849746704101562e-01 1.851082921028137207e+00 5.568032860755920410e-01
5.430877075195312500e+02 5.374692382812500000e+02 2.756255865097045898e-01 4.564505577087402344e+00 2.781391143798828125e-01 1.369211673736572266e+00 -1.785459518432617188e+00 2.934584140777587891e+00 1.965266615152359009e-01
5.375148315429687500e+02 5.809676513671875000e+02 3.357008099555969238e-01 4.860839366912841797e+00 -5.686223506927490234e-01 -2.857393026351928711e+00 -1.311326026916503906e-01 2.986034154891967773e+00 5.024797916412353516e-01
5.092932739257812500e+02 4.805363159179687500e+02 1.490622758865356445e-02 4.200594425201416016e+00 -1.212080717086791992e+00 -4.951274394989013672e-01 -3.576052188873291016e-01 2.218503236770629883e+00 1.119494363665580750e-01
1.674523620605468750e+02 5.002690429687500000e+02 6.716042757034301758e-02 3.627547502517700195e+00 -1.031289100646972656e+00 1.629567146301269531e-01 1.597881317138671875e-01 1.583740592002868652e+00 8.903166055679321289e-01
1.682641601562500000e+02 4.032801208496093750e+02 1.555040478706359863e-01 4.030332565307617188e+00 -7.493495941162109375e-01 -3.902816772460937500e-01 4.075384140014648438e-01 1.213912963867187500e+00 1.229919314384460449e+00
1.353219909667968750e+02 3.432458801269531250e+02 1.355661153793334961e+00 7.099293708801269531e+00 -3.916751146316528320e+00 -5.694000720977783203e+00 -4.529689788818359375e+00 2.008027076721191406e+00 1.286212086677551270e+00
1.840234527587890625e+02 5.937731933593750000e+02 1.859167218208312988e-01 4.267923831939697266e+00 -1.084101200103759766e+00 -7.282865047454833984e-01 -5.840373039245605469e-01 1.340646624565124512e+00 4.663992226123809814e-01
1.618717193603515625e+02 5.659821166992187500e+02 5.028444528579711914e-01 4.979122638702392578e+00 -1.067104339599609375e+00 4.331111907958984375e-02 -4.070866107940673828e-01 1.554709553718566895e+00 1.819695830345153809e-01
5.469289550781250000e+02 9.710437774658203125e+01 -1.102805137634277344e-02 3.826431751251220703e+00 -1.051127910614013672e-01 6.455564498901367188e-01 1.251351833343505859e+00 1.746922135353088379e+00 4.944849610328674316e-01
7.969036865234375000e+02 4.025743408203125000e+02 1.434194803237915039e+00 6.936822891235351562e+00 -4.148123264312744141e+00 -3.283033370971679688e+00 1.217555999755859375e-01 9.153931140899658203e-01 3.931267559528350830e-02
1.799728698730468750e+02 4.675921936035156250e+02 3.451466560363769531e-02 4.533236026763916016e+00 -5.775797367095947266e-01 1.112511157989501953e+00 -6.990051269531250000e-01 2.752516031265258789e+00 5.709303617477416992e-01
5.236511230468750000e+02 3.149387512207031250e+02 3.019458055496215820e-01 4.844679355621337891e+00 -7.032060623168945312e-01 -4.788482189178466797e-01 -5.760884284973144531e-01 2.285273551940917969e+00 9.876923263072967529e-02
5.423153686523437500e+02 7.369488525390625000e+02 1.010659337043762207e-01 4.104052066802978516e+00 -9.570169448852539062e-01 6.120228767395019531e-01 -5.987501144409179688e-01 1.511409282684326172e+00 2.913082838058471680e-01
5.116711120605468750e+02 5.020071411132812500e+02 -1.403638720512390137e-01 3.637568235397338867e+00 -5.869448184967041016e-01 3.875708580017089844e-01 -6.793618202209472656e-02 1.481992125511169434e+00 1.295808702707290649e-01
5.212171020507812500e+02 1.262042999267578125e+02 2.100944519042968750e-02 4.004594802856445312e+00 -1.025676727294921875e+00 -8.255004882812500000e-02 9.676790237426757812e-01 1.923515200614929199e+00 1.045601606369018555e+00
5.276223144531250000e+02 1.060245666503906250e+02 5.265823006629943848e-01 4.481434822082519531e+00 -1.568337678909301758e+00 -1.236886978149414062e+00 -5.820095539093017578e-01 1.112442255020141602e+00 5.737199783325195312e-01
5.332478027343750000e+02 7.388832397460937500e+02 2.089649438858032227e-02 3.990598440170288086e+00 -1.163396835327148438e+00 -4.780495166778564453e-01 3.199744224548339844e-01 1.398296952247619629e+00 1.397378593683242798e-01
5.584824829101562500e+02 7.169551849365234375e+01 -3.819525241851806641e-02 3.880768299102783203e+00 -2.134823799133300781e-01 -1.493942737579345703e+00 4.484653472900390625e-01 3.457077980041503906e+00 1.599159091711044312e-01
5.438068847656250000e+02 6.760831832885742188e+00 2.337077260017395020e-01 4.374355316162109375e+00 -1.017071008682250977e+00 -9.971904754638671875e-01 -6.641745567321777344e-01 1.747112035751342773e+00 3.819292187690734863e-01
5.131964111328125000e+02 1.319420928955078125e+02 1.991480588912963867e-02 3.964378356933593750e+00 -5.573999881744384766e-01 6.158328056335449219e-01 -2.288746833801269531e-01 1.974104762077331543e+00 4.563654065132141113e-01
1.384321594238281250e+02 1.076816177368164062e+02 1.718670129776000977e-01 4.033140182495117188e+00 -9.500932693481445312e-01 5.575466156005859375e-01 5.745887756347656250e-03 1.770643234252929688e+00 3.923559188842773438e-02
1.517205963134765625e+02 3.868753356933593750e+02 1.071631908416748047e-01 4.596654415130615234e+00 -9.846413135528564453e-01 -2.704727649688720703e-01 8.589768409729003906e-01 2.450431823730468750e+00 8.836469799280166626e-02
5.147981567382812500e+02 5.747051391601562500e+02 1.626762747764587402e-01 4.284337043762207031e+00 -8.726000785827636719e-01 -1.736855506896972656e-01 1.999664306640625000e-01 1.361877679824829102e+00 1.411935389041900635e-01
5.534978637695312500e+02 3.396604919433593750e+01 7.834315299987792969e-02 4.016806602478027344e+00 -6.372225284576416016e-01 -7.495880126953125000e-03 -5.025339126586914062e-01 1.727711200714111328e+00 2.466684579849243164e-01
5.541180419921875000e+02 5.323757934570312500e+02 3.715121746063232422e-01 4.723430633544921875e+00 -3.228378295898437500e-01 -3.565883636474609375e-01 -7.716655731201171875e-02 1.729876875877380371e+00 6.548229455947875977e-01
5.089197998046875000e+02 4.846923446655273438e+01 2.263033390045166016e-01 4.338730335235595703e+00 -4.230892658233642578e-01 -6.603431701660156250e-01 7.838892936706542969e-01 2.511536836624145508e+00 1.517723351716995239e-01
5.652375488281250000e+02 6.604526977539062500e+02 4.547119140625000000e-02 4.094568252563476562e+00 -7.472932338714599609e-01 -1.650606393814086914e+00 6.902551651000976562e-01 1.825422167778015137e+00 1.264310479164123535e-01
5.190175781250000000e+02 7.406560668945312500e+02 1.648813486099243164e-01 4.250750541687011719e+00 -8.201038837432861328e-01 -1.011973619461059570e+00 -1.537942886352539062e-01 1.848433256149291992e+00 3.483108431100845337e-02
5.484452514648437500e+02 5.739548950195312500e+02 2.224823832511901855e-01 4.292670249938964844e+00 -1.042351722717285156e+00 -1.175558567047119141e-01 -5.494117736816406250e-01 1.400076627731323242e+00 4.295823276042938232e-01
5.164599609375000000e+02 1.038701629638671875e+02 2.767136693000793457e-01 4.531534671783447266e+00 -9.330272674560546875e-01 7.532668113708496094e-01 2.752780914306640625e-01 1.774139881134033203e+00 6.772745847702026367e-01
1.257611770629882812e+02 4.464888000488281250e+02 1.293104887008666992e-01 4.072675704956054688e+00 -5.354845523834228516e-01 1.301097869873046875e-01 3.968787193298339844e-01 2.070099353790283203e+00 1.636467933654785156e+00
5.284546508789062500e+02 5.554248657226562500e+02 1.072868704795837402e-01 4.459412097930908203e+00 -3.506875038146972656e-01 6.738066673278808594e-01 -1.663672924041748047e-01 2.785887479782104492e+00 1.107910752296447754e+00
