5.724047851562500000e+02 -5.730390548706054688e-02 3.722957134246826172e+00 7.334709167480468750e-02 -6.136569976806640625e-01 1.476540088653564453e+00
5.896363525390625000e+02 -6.046891212463378906e-02 3.289166927337646484e+00 9.638977050781250000e-02 -1.729583740234375000e-02 1.369921088218688965e+00
5.640090942382812500e+02 1.317334175109863281e-02 3.768261671066284180e+00 2.449874877929687500e-01 4.657745361328125000e-02 1.280518770217895508e+00
6.018559570312500000e+02 2.816166877746582031e-01 4.121960163116455078e+00 2.867050170898437500e-01 3.352127075195312500e-01 9.562339782714843750e-01
5.829302368164062500e+02 4.980897903442382812e-02 3.600488185882568359e+00 1.068115234375000000e-04 -1.419792175292968750e-01 1.274722218513488770e+00
5.793063354492187500e+02 1.552476882934570312e-01 3.941950321197509766e+00 -1.217880249023437500e-01 -2.556724548339843750e-01 1.278208732604980469e+00
5.890902099609375000e+02 -5.750346183776855469e-02 3.585884332656860352e+00 1.433372497558593750e-01 2.492923736572265625e-01 1.078539848327636719e+00
5.750647583007812500e+02 7.660865783691406250e-03 3.675830841064453125e+00 1.625137329101562500e-01 1.773166656494140625e-01 1.183422684669494629e+00
5.536624145507812500e+02 3.576569557189941406e-01 4.572524070739746094e+00 6.121788024902343750e-01 1.916542053222656250e-01 7.826885581016540527e-01
5.678291015625000000e+02 2.024459838867187500e-02 3.806987285614013672e+00 -2.331523895263671875e-01 -4.499778747558593750e-01 1.741057515144348145e+00
5.267677001953125000e+02 -5.642890930175781250e-03 3.954971790313720703e+00 2.953186035156250000e-01 5.386276245117187500e-01 1.508523821830749512e+00
5.718256225585937500e+02 -1.989269256591796875e-02 3.579766750335693359e+00 6.553249359130859375e-01 4.751853942871093750e-01 1.142836809158325195e+00
5.751480102539062500e+02 3.463883399963378906e-01 4.354325294494628906e+00 6.478118896484375000e-02 -3.236465454101562500e-01 1.393392682075500488e+00
5.841322021484375000e+02 1.109838485717773438e-02 3.566106081008911133e+00 3.378715515136718750e-01 -1.287212371826171875e-01 1.129382729530334473e+00
5.812310791015625000e+02 5.634975433349609375e-02 3.754582405090332031e+00 6.019783020019531250e-02 -3.108081817626953125e-01 1.342545509338378906e+00
5.790179443359375000e+02 -5.170297622680664062e-02 3.432765722274780273e+00 1.781654357910156250e-02 1.739902496337890625e-01 1.297590613365173340e+00
1.999244384765625000e+02 -1.135957241058349609e-01 3.259042739868164062e+00 1.042175292968750000e-02 2.969398498535156250e-01 1.490108251571655273e+00
5.318824462890625000e+02 -6.695377826690673828e-02 3.523565053939819336e+00 6.990737915039062500e-01 9.245872497558593750e-02 1.596873283386230469e+00
5.805029296875000000e+02 -8.199453353881835938e-03 3.726176977157592773e+00 2.882919311523437500e-01 -1.465187072753906250e-01 1.435461044311523438e+00
5.767930297851562500e+02 1.049180030822753906e-01 3.838689327239990234e+00 -3.436183929443359375e-01 -6.514511108398437500e-01 1.632230997085571289e+00
5.690554809570312500e+02 2.879106998443603516e-01 4.285315513610839844e+00 4.977798461914062500e-02 5.705642700195312500e-01 1.235826492309570312e+00
5.789780883789062500e+02 1.122374534606933594e-01 4.126812934875488281e+00 1.917953491210937500e-01 -3.991470336914062500e-01 1.522718071937561035e+00
5.748680419921875000e+02 -8.819580078125000000e-03 3.541664600372314453e+00 2.915420532226562500e-01 1.041412353515625000e-02 1.018673300743103027e+00
5.828256835937500000e+02 8.406257629394531250e-02 3.574966907501220703e+00 -1.186981201171875000e-01 -1.735076904296875000e-01 9.412233829498291016e-01
5.689476318359375000e+02 2.571980953216552734e-01 4.153203964233398438e+00 1.091194152832031250e-02 -2.550106048583984375e-01 6.204140186309814453e-01
5.892229003906250000e+02 8.539819717407226562e-02 3.782671213150024414e+00 -2.537441253662109375e-01 -4.713993072509765625e-01 1.255874514579772949e+00
5.136648559570312500e+02 -5.178689956665039062e-02 3.581495285034179688e+00 7.156181335449218750e-01 5.159454345703125000e-01 1.505253434181213379e+00
5.823085327148437500e+02 -1.778483390808105469e-02 3.591756820678710938e+00 5.059432983398437500e-01 5.345802307128906250e-01 1.337511062622070312e+00
5.792673950195312500e+02 2.995533943176269531e-01 4.349658966064453125e+00 5.429725646972656250e-01 8.822536468505859375e-01 9.397828578948974609e-01
5.882472534179687500e+02 5.541539192199707031e-02 4.040008544921875000e+00 6.287727355957031250e-01 4.320335388183593750e-01 1.289931654930114746e+00
5.787701416015625000e+02 -8.148860931396484375e-02 3.425565719604492188e+00 3.474597930908203125e-01 4.387645721435546875e-01 1.059892296791076660e+00
5.495681152343750000e+02 3.436112403869628906e-02 3.645123958587646484e+00 4.982490539550781250e-01 -1.926803588867187500e-02 1.140077590942382812e+00
5.902932128906250000e+02 6.714153289794921875e-02 3.589514732360839844e+00 9.294700622558593750e-02 1.474609375000000000e-01 1.426402091979980469e+00
5.830217285156250000e+02 1.435327529907226562e-01 4.029469013214111328e+00 3.983421325683593750e-01 -1.353149414062500000e-01 2.138531446456909180e+00
5.800468750000000000e+02 -5.163300037384033203e-02 3.513691663742065430e+00 2.569751739501953125e-01 2.111415863037109375e-01 1.684473872184753418e+00
5.534263916015625000e+02 7.205677032470703125e-02 3.758742332458496094e+00 1.431694030761718750e-01 -2.586688995361328125e-01 1.441180825233459473e+00
5.720516967773437500e+02 1.897130012512207031e-01 3.740672111511230469e+00 8.718643188476562500e-01 4.806041717529296875e-01 8.686691522598266602e-01
5.584199218750000000e+02 1.270670890808105469e-01 3.847849845886230469e+00 -4.219436645507812500e-02 -4.792270660400390625e-01 1.380042433738708496e+00
5.061825866699218750e+02 7.363200187683105469e-02 3.735098361968994141e+00 -3.922271728515625000e-02 -2.902641296386718750e-01 1.152749776840209961e+00
5.691038818359375000e+02 3.762912750244140625e-02 3.912713050842285156e+00 3.462829589843750000e-01 -3.649826049804687500e-01 1.355002880096435547e+00
6.022972412109375000e+02 1.560032367706298828e-01 3.856629848480224609e+00 -2.905998229980468750e-01 -8.914947509765625000e-03 1.468371272087097168e+00
4.740677490234375000e+02 1.715404987335205078e-01 4.047079086303710938e+00 1.187801361083984375e-01 2.538681030273437500e-03 1.241084814071655273e+00
5.792877197265625000e+02 4.859828948974609375e-02 3.693837404251098633e+00 2.020111083984375000e-01 3.162403106689453125e-01 1.139953613281250000e+00
5.910277099609375000e+02 -7.999074459075927734e-02 3.620344400405883789e+00 2.480583190917968750e-01 1.224174499511718750e-01 1.866792559623718262e+00
5.108860473632812500e+02 -4.946219921112060547e-02 3.397746801376342773e+00 3.090286254882812500e-01 -7.896614074707031250e-02 1.191353559494018555e+00
5.933933105468750000e+02 -3.098750114440917969e-02 3.187012672424316406e+00 3.880214691162109375e-01 2.953376770019531250e-01 1.388095498085021973e+00
5.766556396484375000e+02 2.472171783447265625e-01 4.300889015197753906e+00 4.473724365234375000e-01 2.118282318115234375e-01 1.197110414505004883e+00
5.597479858398437500e+02 4.177224636077880859e-01 4.519275665283203125e+00 7.815551757812500000e-02 2.271423339843750000e-01 1.231336712837219238e+00
5.146405029296875000e+02 2.740302085876464844e-01 4.226510047912597656e+00 2.144622802734375000e-01 4.465007781982421875e-01 1.280174493789672852e+00
4.961942749023437500e+02 1.983284950256347656e-02 3.516579627990722656e+00 2.223777770996093750e-02 -6.420326232910156250e-02 1.380475163459777832e+00
5.920989379882812500e+02 8.277130126953125000e-02 3.949226617813110352e+00 -9.954643249511718750e-02 -5.236282348632812500e-01 1.731448292732238770e+00
5.925475463867187500e+02 -2.172701358795166016e-01 3.354058742523193359e+00 1.829757690429687500e-01 2.279510498046875000e-01 1.116340875625610352e+00
5.776646728515625000e+02 -2.029109001159667969e-02 3.631748199462890625e+00 3.295516967773437500e-01 -1.354217529296875000e-04 1.560769796371459961e+00
5.806863403320312500e+02 8.403730392456054688e-02 3.825267314910888672e+00 6.023406982421875000e-01 3.483486175537109375e-01 1.299452900886535645e+00
5.511251831054687500e+02 2.307949066162109375e-01 4.144529342651367188e+00 8.070487976074218750e-01 4.488410949707031250e-01 8.877743482589721680e-01
5.931406860351562500e+02 -1.341400146484375000e-01 3.525396823883056641e+00 2.742691040039062500e-01 1.677894592285156250e-01 1.683690428733825684e+00
5.650655517578125000e+02 2.261545658111572266e-01 4.079374313354492188e+00 2.442913055419921875e-01 6.313800811767578125e-01 1.066596388816833496e+00
5.798411865234375000e+02 1.536760330200195312e-01 3.917943954467773438e+00 2.661533355712890625e-01 4.860515594482421875e-01 1.386043548583984375e+00
5.766607666015625000e+02 1.427304744720458984e-01 3.917505741119384766e+00 5.919532775878906250e-01 1.020812988281250000e-01 1.012180328369140625e+00
5.947238769531250000e+02 -1.668655872344970703e-01 3.256752967834472656e+00 4.143924713134765625e-01 3.873996734619140625e-01 1.383352756500244141e+00
6.009454956054687500e+02 4.743444919586181641e-01 4.281906127929687500e+00 4.966621398925781250e-01 6.162738800048828125e-01 1.112594485282897949e+00
5.811697998046875000e+02 2.617542743682861328e-01 4.204672336578369141e+00 -3.959083557128906250e-02 -2.562866210937500000e-01 1.405181765556335449e+00
5.820269165039062500e+02 -1.673903465270996094e-01 3.534266948699951172e+00 2.198219299316406250e-01 2.025966644287109375e-01 1.267095923423767090e+00
5.694137573242187500e+02 1.990435123443603516e-01 3.908637523651123047e+00 -2.940673828125000000e-01 -4.305076599121093750e-02 1.269575238227844238e+00
5.541231689453125000e+02 -6.766939163208007812e-02 3.547382354736328125e+00 4.877738952636718750e-01 -1.173210144042968750e-02 1.355884313583374023e+00
5.185875854492187500e+02 3.497452735900878906e-01 4.470367908477783203e+00 4.868030548095703125e-01 -7.339591979980468750e-01 1.061355233192443848e+00
5.354501342773437500e+02 9.528446197509765625e-02 3.549965143203735352e+00 4.629344940185546875e-01 -9.108352661132812500e-02 1.351980924606323242e+00
5.668011474609375000e+02 3.481783866882324219e-01 4.248731613159179688e+00 -9.427642822265625000e-02 4.223594665527343750e-01 1.162483215332031250e+00
5.967135620117187500e+02 3.619594573974609375e-01 4.569046974182128906e+00 4.778671264648437500e-02 2.424526214599609375e-01 1.265607357025146484e+00
5.912819824218750000e+02 1.588315963745117188e-01 3.858398914337158203e+00 3.988056182861328125e-01 2.812080383300781250e-01 1.237844228744506836e+00
