9.505857825279235840e-01	2.413090467453002930e+00	-2.183664083480834961e+00	3.622363328933715820e+00	2.545115351676940918e-01	-7.493257522583007812e-03
9.781481027603149414e-01	-2.311441898345947266e+00	5.106609821319580078e+00	4.144304752349853516e+00	3.136192560195922852e-01	9.670376777648925781e-02
9.895467162132263184e-01	-8.716726303100585938e-01	8.072646141052246094e+00	8.340970993041992188e+00	3.063338398933410645e-01	6.601428985595703125e-02
9.943506121635437012e-01	-6.659130096435546875e+00	6.424220561981201172e+00	9.772744178771972656e+00	2.902805507183074951e-01	1.921112537384033203e-01
9.968730807304382324e-01	-4.474754810333251953e+00	-2.505736649036407471e-01	3.741924762725830078e+00	2.848490476608276367e-01	1.456341743469238281e-01
9.659697413444519043e-01	-2.212954044342041016e+00	6.928436279296875000e+00	1.032633018493652344e+01	2.498024404048919678e-01	9.630870819091796875e-02
9.718584418296813965e-01	9.952634572982788086e-01	-1.891373395919799805e+00	8.937555313110351562e+00	2.766295969486236572e-01	2.452993392944335938e-02
9.893515706062316895e-01	1.587696075439453125e+00	-3.540445566177368164e+00	9.103903770446777344e+00	3.026643693447113037e-01	1.145768165588378906e-02
9.572103023529052734e-01	1.412817239761352539e+00	-1.416645526885986328e+01	1.037094688415527344e+01	2.967548668384552002e-01	1.513075828552246094e-02
9.989513158798217773e-01	-3.240706443786621094e+00	3.961333036422729492e-01	9.796977996826171875e+00	2.972714304924011230e-01	1.177067756652832031e-01
9.967363476753234863e-01	4.956961154937744141e+00	-1.442580413818359375e+01	6.094992160797119141e+00	2.693064212799072266e-01	-6.168472766876220703e-02
9.982665181159973145e-01	4.516539096832275391e+00	-1.176804828643798828e+01	2.508410835266113281e+01	2.918598651885986328e-01	-5.393719673156738281e-02
9.957907795906066895e-01	2.314776182174682617e-01	-3.176609992980957031e+00	1.344884872436523438e+00	2.778230905532836914e-01	4.215073585510253906e-02
9.872906804084777832e-01	-6.997251033782958984e+00	-6.718685150146484375e+00	7.373775243759155273e-01	2.827894985675811768e-01	2.007215023040771484e-01
9.628191590309143066e-01	3.694632530212402344e+00	9.942832946777343750e+00	5.753016471862792969e-01	3.117737770080566406e-01	-3.446149826049804688e-02
9.857103228569030762e-01	-3.754052639007568359e+00	-1.381348609924316406e+01	2.260185956954956055e+00	2.923755347728729248e-01	1.305520534515380859e-01
9.870405793190002441e-01	2.391380071640014648e-01	-4.298336029052734375e+00	1.549705791473388672e+01	2.566202580928802490e-01	4.287910461425781250e-02
9.976612329483032227e-01	-3.906246423721313477e+00	-5.160491943359375000e+00	3.368909835815429688e+00	2.430306226015090942e-01	1.312315464019775391e-01
9.949742555618286133e-01	-3.587651729583740234e+00	-4.542853355407714844e+00	3.484352350234985352e+00	2.482878267765045166e-01	1.243336200714111328e-01
9.962590932846069336e-01	-2.563070774078369141e+00	-8.369135260581970215e-01	6.422660350799560547e+00	2.412886768579483032e-01	1.028547286987304688e-01
9.512583613395690918e-01	-2.971574783325195312e+00	-1.938622236251831055e+00	1.366304016113281250e+01	2.804666161537170410e-01	1.115105152130126953e-01
9.980090260505676270e-01	7.255017757415771484e-01	1.018052387237548828e+01	6.252205848693847656e+00	3.499774336814880371e-01	2.963757514953613281e-02
9.943687319755554199e-01	-2.554584026336669922e+00	-3.930697202682495117e+00	1.121546173095703125e+01	3.054256141185760498e-01	1.023170948028564453e-01
9.947968125343322754e-01	5.041682720184326172e-01	-1.564191532135009766e+01	4.281478404998779297e+00	2.675763070583343506e-01	3.622698783874511719e-02
9.713418483734130859e-01	6.416357040405273438e+00	-3.680999994277954102e+00	5.491713047027587891e+00	3.315994739532470703e-01	-9.444618225097656250e-02
9.967622756958007812e-01	-7.964366912841796875e+00	2.372626781463623047e+00	5.540007591247558594e+00	2.571210563182830811e-01	2.201769351959228516e-01
9.996207952499389648e-01	4.998304843902587891e+00	-1.214937496185302734e+01	1.512329959869384766e+01	3.551610112190246582e-01	-6.205832958221435547e-02
9.998163580894470215e-01	2.746296405792236328e+00	1.744694709777832031e+01	4.926115989685058594e+00	2.978478074073791504e-01	-1.530241966247558594e-02
9.998133778572082520e-01	2.864686250686645508e+00	1.731196403503417969e+01	4.848214149475097656e+00	2.987492978572845459e-01	-1.519703865051269531e-02
9.957550764083862305e-01	3.494252681732177734e+00	1.407730388641357422e+01	1.097601699829101562e+01	2.865919172763824463e-01	-3.139293193817138672e-02
9.832122921943664551e-01	-1.782528758049011230e+00	-2.048730850219726562e+01	7.966217994689941406e+00	2.848500609397888184e-01	8.622264862060546875e-02
9.837816953659057617e-01	-4.427106857299804688e+00	-1.740401649475097656e+01	8.707364082336425781e+00	2.831983566284179688e-01	1.442480087280273438e-01
9.793110489845275879e-01	-1.591899394989013672e+00	1.084930133819580078e+01	7.221130847930908203e+00	3.171282708644866943e-01	8.207058906555175781e-02
9.463415145874023438e-01	-9.841316223144531250e+00	1.961603927612304688e+01	3.415340185165405273e+00	3.136415779590606689e-01	2.623977661132812500e-01
9.643341898918151855e-01	-1.328630065917968750e+01	1.030609893798828125e+01	3.652997970581054688e+00	3.021381795406341553e-01	3.385565280914306641e-01
9.461086392402648926e-01	-7.544931411743164062e+00	-1.182630658149719238e+00	2.093575668334960938e+01	3.158314228057861328e-01	2.116570472717285156e-01
9.973500967025756836e-01	-3.155603408813476562e+00	3.415210008621215820e+00	1.116190791130065918e+00	2.876121401786804199e-01	1.148848533630371094e-01
9.983580708503723145e-01	3.598093509674072266e+00	-1.779384016990661621e+00	3.093099117279052734e+00	3.168047666549682617e-01	-3.170835971832275391e-02
9.708051681518554688e-01	4.324036121368408203e+00	4.125651359558105469e+00	2.195431518554687500e+01	2.450821101665496826e-01	-4.876387119293212891e-02
9.914244413375854492e-01	-2.767322540283203125e+00	-2.720896303653717041e-01	1.706840038299560547e+00	2.734544277191162109e-01	1.075956821441650391e-01
9.855266809463500977e-01	4.406539916992187500e+00	-4.286599636077880859e+00	2.608713626861572266e+00	2.702244818210601807e-01	-4.992079734802246094e-02
9.925181865692138672e-01	2.684504508972167969e+00	2.010921716690063477e+00	4.870403707027435303e-01	3.162900209426879883e-01	-1.367592811584472656e-02
9.853940010070800781e-01	-1.196767687797546387e+00	1.931551337242126465e+00	1.056368350982666016e+00	3.164573013782501221e-01	7.357811927795410156e-02
9.924207329750061035e-01	-2.329741716384887695e+00	-5.896416187286376953e+00	1.258836555480957031e+01	2.876853942871093750e-01	9.838485717773437500e-02
9.850617051124572754e-01	-8.885382652282714844e+00	-1.051739215850830078e+01	1.980447196960449219e+01	3.263866305351257324e-01	2.415063381195068359e-01
9.782763123512268066e-01	-1.978060603141784668e+00	1.934361219406127930e+00	3.888119220733642578e+00	3.823920488357543945e-01	9.057164192199707031e-02
9.875025749206542969e-01	-1.541764163970947266e+01	1.099854660034179688e+01	1.842366695404052734e+00	2.582997381687164307e-01	3.864572048187255859e-01
9.697549343109130859e-01	1.551291084289550781e+01	-7.967776775360107422e+00	1.260720062255859375e+01	3.459475040435791016e-01	-2.945147752761840820e-01
9.900889396667480469e-01	1.720206451416015625e+01	4.915083408355712891e+00	3.208993911743164062e+00	4.272490739822387695e-01	-3.301815986633300781e-01
9.534155726432800293e-01	1.670943832397460938e+01	-2.379650354385375977e+00	7.016422748565673828e+00	4.003930091857910156e-01	-3.219141960144042969e-01
9.848259091377258301e-01	1.565610885620117188e+01	3.166883468627929688e+00	4.499607563018798828e+00	3.266330063343048096e-01	-2.969292402267456055e-01
9.387831687927246094e-01	1.371543121337890625e+01	1.191447019577026367e+00	5.080250740051269531e+00	3.107159137725830078e-01	-2.541974782943725586e-01
9.888255000114440918e-01	1.449855136871337891e+01	-3.716958284378051758e+00	1.408277034759521484e+01	3.237332701683044434e-01	-2.721168994903564453e-01
9.757984876632690430e-01	3.210680484771728516e+00	-2.670524597167968750e+00	4.920196533203125000e+00	2.866689860820770264e-01	-2.326917648315429688e-02
9.706888794898986816e-01	5.196665763854980469e+00	6.834930896759033203e+00	2.226965904235839844e+00	2.962940335273742676e-01	-6.684875488281250000e-02
9.469110369682312012e-01	2.690670967102050781e+00	1.747498273849487305e+00	1.385288524627685547e+01	2.985103726387023926e-01	-1.216077804565429688e-02
9.763616323471069336e-01	2.826897621154785156e+00	-3.521310091018676758e+00	1.218644142150878906e+01	2.739769518375396729e-01	-1.534593105316162109e-02
9.768283367156982422e-01	2.710051536560058594e+00	-3.416311264038085938e+00	1.209001731872558594e+01	2.740386426448822021e-01	-1.531016826629638672e-02
9.793829321861267090e-01	-2.583644390106201172e+00	-6.496747016906738281e+00	1.159577941894531250e+01	2.728357017040252686e-01	1.042435169219970703e-01
9.975657463073730469e-01	2.235341072082519531e+00	-2.106492757797241211e+00	9.029567718505859375e+00	3.068287670612335205e-01	-1.836538314819335938e-03
9.757558107376098633e-01	4.354861259460449219e+00	-1.569571304321289062e+01	1.220593547821044922e+01	2.665314972400665283e-01	-4.989695549011230469e-02
9.865261912345886230e-01	2.281682968139648438e+00	-3.157605171203613281e+00	8.514983177185058594e+00	2.620997726917266846e-01	-3.141283988952636719e-03
9.906248450279235840e-01	3.540623664855957031e+00	2.048426151275634766e+00	1.340399646759033203e+01	2.735068202018737793e-01	-3.125131130218505859e-02
9.924508929252624512e-01	5.914501667022705078e+00	2.815420389175415039e+00	1.024514007568359375e+01	2.518234848976135254e-01	-8.312094211578369141e-02
9.596502780914306641e-01	8.162154197692871094e+00	-9.536565780639648438e+00	3.035053014755249023e+00	3.302351236343383789e-01	-1.327611207962036133e-01
9.460154771804809570e-01	8.515808105468750000e+00	-1.054304504394531250e+01	2.514904737472534180e+00	3.308164775371551514e-01	-1.401200294494628906e-01
9.728399515151977539e-01	-3.994891643524169922e+00	-7.264629364013671875e+00	1.506416320800781250e+01	3.177835941314697266e-01	1.325228214263916016e-01
9.728877544403076172e-01	-4.131155490875244141e+00	-7.366619110107421875e+00	1.543378448486328125e+01	3.170433938503265381e-01	1.359806060791015625e-01
9.990585446357727051e-01	-1.533352279663085938e+01	1.664120864868164062e+01	2.062413454055786133e+00	3.223510086536407471e-01	3.827469348907470703e-01
9.950857758522033691e-01	-7.680957317352294922e+00	-6.089621543884277344e+00	4.286383628845214844e+00	3.239870071411132812e-01	2.148075103759765625e-01
9.167670011520385742e-01	-6.114120006561279297e+00	7.706362724304199219e+00	3.823765754699707031e+00	2.739139199256896973e-01	1.809573173522949219e-01
9.283580183982849121e-01	-6.324951648712158203e+00	-3.532130479812622070e+00	2.619059562683105469e+00	2.634891271591186523e-01	1.856517791748046875e-01
9.788726568222045898e-01	2.460838556289672852e+00	5.341306209564208984e+00	2.026084327697753906e+01	2.301039099693298340e-01	-7.270455360412597656e-03
9.673894047737121582e-01	2.197577476501464844e+00	6.816784381866455078e+00	8.381619453430175781e+00	2.305438220500946045e-01	-2.034783363342285156e-03
8.899924755096435547e-01	4.734084129333496094e+00	7.427912235260009766e+00	1.749528312683105469e+01	2.864089310169219971e-01	-5.719017982482910156e-02
9.985443353652954102e-01	4.195086479187011719e+00	-8.984152793884277344e+00	1.317274570465087891e+00	3.055666387081146240e-01	-4.557359218597412109e-02
9.984841942787170410e-01	3.405840873718261719e+00	-6.605780601501464844e+00	3.321111917495727539e+00	3.493898808956146240e-01	-2.845954895019531250e-02
9.990119934082031250e-01	2.710034847259521484e+00	-6.570428848266601562e+00	4.022160530090332031e+00	3.638527393341064453e-01	-1.032435894012451172e-02
9.984306693077087402e-01	-1.207206845283508301e+00	-5.196146488189697266e+00	2.421716690063476562e+01	3.734509646892547607e-01	7.239031791687011719e-02
9.778074026107788086e-01	-1.726680755615234375e+01	-5.129524230957031250e+00	1.494339942932128906e+00	3.705624341964721680e-01	4.268379211425781250e-01
9.723462462425231934e-01	-1.568597030639648438e+01	-1.187504863739013672e+01	3.230816364288330078e+00	3.178904056549072266e-01	3.909940719604492188e-01
9.997981190681457520e-01	-7.081502914428710938e+00	-1.374141979217529297e+01	3.226846694946289062e+00	3.171782493591308594e-01	2.028250694274902344e-01
9.982231259346008301e-01	-2.388175010681152344e+00	9.123204946517944336e-01	3.719130992889404297e+00	2.518654465675354004e-01	9.971332550048828125e-02
9.995021820068359375e-01	2.704339504241943359e+00	5.917395949363708496e-01	9.875316619873046875e+00	3.399759232997894287e-01	-1.331114768981933594e-02
9.994431138038635254e-01	2.685610055923461914e+00	2.714341878890991211e+00	8.166042327880859375e+00	3.362480401992797852e-01	-1.535272598266601562e-02
9.978932738304138184e-01	3.671780824661254883e+00	6.640897989273071289e-01	2.094281768798828125e+01	3.414712548255920410e-01	-3.568851947784423828e-02
9.984366297721862793e-01	1.342087984085083008e+00	2.165529012680053711e+00	1.661658167839050293e+00	2.700043022632598877e-01	1.807022094726562500e-02
9.708029031753540039e-01	-3.422021865844726562e-02	-2.305756187438964844e+01	2.272751235961914062e+01	2.855722606182098389e-01	4.761099815368652344e-02
9.800833463668823242e-01	3.807214498519897461e+00	1.154970741271972656e+01	1.904437303543090820e+00	2.911606729030609131e-01	-3.656983375549316406e-02
9.788287281990051270e-01	-5.135626316070556641e+00	1.556708240509033203e+01	1.098289680480957031e+01	2.866229712963104248e-01	1.582601070404052734e-01
9.858257174491882324e-01	-4.395122051239013672e+00	1.713819503784179688e+01	1.359348011016845703e+01	2.848967909812927246e-01	1.422545909881591797e-01
9.940132498741149902e-01	-6.112225532531738281e+00	2.565300369262695312e+01	1.427853584289550781e+01	2.416578829288482666e-01	1.804141998291015625e-01
9.921002984046936035e-01	-3.728672266006469727e+00	2.970501136779785156e+01	1.390090179443359375e+01	2.446729093790054321e-01	1.280150413513183594e-01
9.917594790458679199e-01	-3.701748371124267578e+00	3.004434967041015625e+01	1.413536357879638672e+01	2.451505362987518311e-01	1.285722255706787109e-01
9.608656764030456543e-01	-3.290941238403320312e+00	-4.301785278320312500e+01	3.420733213424682617e+00	3.936698436737060547e-01	1.198472976684570312e-01
9.782035350799560547e-01	2.625407695770263672e+00	-1.671140480041503906e+01	1.494777107238769531e+01	2.734770774841308594e-01	-9.644985198974609375e-03
9.772059917449951172e-01	-4.267094135284423828e+00	-1.278590393066406250e+01	9.765166044235229492e-01	3.019896447658538818e-01	1.386816501617431641e-01
9.913855791091918945e-01	-5.338346958160400391e+00	-9.006518363952636719e+00	1.419384956359863281e+00	2.871645092964172363e-01	1.617586612701416016e-01
9.955761432647705078e-01	-6.545546531677246094e+00	-1.318932914733886719e+01	1.625012516975402832e+00	2.739456892013549805e-01	1.927032470703125000e-01
9.434496760368347168e-01	-6.926942825317382812e+00	2.773155212402343750e+00	1.531075596809387207e+00	3.063604831695556641e-01	1.966335773468017578e-01
9.444292783737182617e-01	-6.911351203918457031e+00	3.265515327453613281e+00	1.487059116363525391e+00	3.068802058696746826e-01	1.984634399414062500e-01
9.835121035575866699e-01	8.031526565551757812e+00	4.722787380218505859e+00	7.294696331024169922e+00	2.893093526363372803e-01	-1.304616928100585938e-01
9.832922816276550293e-01	1.063269996643066406e+01	5.676928043365478516e+00	5.548604011535644531e+00	3.246008157730102539e-01	-1.875522136688232422e-01
9.916206598281860352e-01	6.778598308563232422e+00	1.729127645492553711e+00	6.405353546142578125e+00	3.268420100212097168e-01	-1.020939350128173828e-01
9.494040012359619141e-01	-5.571241855621337891e+00	-3.219067335128784180e+00	9.840270996093750000e+00	2.682727277278900146e-01	1.682116985321044922e-01
9.985840320587158203e-01	-5.184394121170043945e-01	-1.903268545866012573e-01	5.487414360046386719e+00	3.062081634998321533e-01	5.718708038330078125e-02
9.941714406013488770e-01	-9.666429519653320312e+00	5.076618194580078125e+00	1.037493324279785156e+01	3.265877366065979004e-01	2.583451271057128906e-01
9.437342882156372070e-01	-2.447125911712646484e+00	-1.831660652160644531e+01	9.345346450805664062e+00	2.900753915309906006e-01	1.006925106048583984e-01
9.848570823669433594e-01	1.375958919525146484e+00	-2.419505882263183594e+01	6.540003299713134766e+00	3.300796449184417725e-01	1.590657234191894531e-02
9.899299740791320801e-01	6.088685989379882812e-01	-1.891780853271484375e+01	1.418596935272216797e+01	3.034580051898956299e-01	3.210449218750000000e-02
9.584422707557678223e-01	2.630704641342163086e-01	-1.410946750640869141e+01	7.310118675231933594e-01	2.919134795665740967e-01	4.040360450744628906e-02
9.804844260215759277e-01	-7.647382736206054688e+00	-1.245223808288574219e+01	9.787370562553405762e-01	2.660824656486511230e-01	2.154881954193115234e-01
9.717773795127868652e-01	6.288596153259277344e+00	-7.493483424186706543e-01	2.607615232467651367e+00	2.692321240901947021e-01	-9.275352954864501953e-02
9.809197783470153809e-01	5.535307884216308594e+00	1.233618974685668945e+00	3.233707904815673828e+00	2.763379216194152832e-01	-7.389485836029052734e-02
9.853235483169555664e-01	-3.627574443817138672e-01	6.010996341705322266e+00	2.411195039749145508e+00	2.836637496948242188e-01	5.490279197692871094e-02
9.480076432228088379e-01	-8.626604080200195312e-01	-2.951686859130859375e+00	1.888405680656433105e+00	2.542928755283355713e-01	6.583118438720703125e-02
9.951474070549011230e-01	-3.175342559814453125e+00	1.460810089111328125e+01	5.861282825469970703e+00	2.733421027660369873e-01	1.162066459655761719e-01
9.969388246536254883e-01	-2.585985183715820312e+00	1.322952270507812500e+01	3.865447521209716797e+00	2.539217770099639893e-01	1.025683879852294922e-01
9.940960407257080078e-01	1.400679945945739746e+00	1.310734653472900391e+01	1.854449391365051270e+00	2.685377001762390137e-01	1.523113250732421875e-02
9.321893453598022461e-01	-6.677437782287597656e+00	-7.248168945312500000e+00	7.450315952301025391e+00	2.954031527042388916e-01	1.939208507537841797e-01
9.643619060516357422e-01	-8.548350334167480469e+00	2.221660614013671875e+00	3.814574241638183594e+00	2.551385462284088135e-01	2.337410449981689453e-01
9.446444511413574219e-01	-9.968632459640502930e-01	3.988628685474395752e-01	1.102828788757324219e+01	3.208608627319335938e-01	6.752634048461914062e-02
9.762836694717407227e-01	-2.450227737426757812e-01	-1.438148975372314453e+01	4.734552383422851562e+00	2.756152749061584473e-01	5.168938636779785156e-02
9.983806610107421875e-01	-3.803360939025878906e+00	2.353842735290527344e+00	1.005818367004394531e+01	2.784970998764038086e-01	1.309590339660644531e-01
9.592758417129516602e-01	-3.942608356475830078e+00	6.072483062744140625e+00	2.718471527099609375e+00	2.953326404094696045e-01	1.348321437835693359e-01
