1.547977752685546875e+02 1.671330566406250000e+02 6.846668124198913574e-01 4.838289260864257812e+00 -1.312960386276245117e+00 -4.518520832061767578e-01 -4.188203811645507812e-01 3.652290701866149902e-01 4.546700417995452881e-01
1.655556335449218750e+02 1.798234863281250000e+02 6.108193397521972656e-01 4.734110832214355469e+00 -1.818656921386718750e-01 -5.140185356140136719e-02 -8.511543273925781250e-04 6.214087605476379395e-01 5.987972617149353027e-01
1.595121612548828125e+02 1.497019653320312500e+02 4.362624287605285645e-01 4.482737064361572266e+00 -8.801007270812988281e-01 -5.308938026428222656e-01 -7.013642787933349609e-01 6.521412730216979980e-01 7.546964883804321289e-01
1.257236480712890625e+02 1.821571502685546875e+02 5.932830572128295898e-01 4.833275794982910156e+00 -7.959496974945068359e-01 -8.808612823486328125e-02 -2.669250965118408203e-01 4.095599353313446045e-01 5.056587457656860352e-01
1.309139404296875000e+02 1.821163940429687500e+02 6.031237244606018066e-01 4.733153820037841797e+00 -4.336953163146972656e-01 9.554386138916015625e-02 -4.106521606445312500e-01 3.944652676582336426e-01 7.854013442993164062e-01
1.286060180664062500e+02 1.597615203857421875e+02 6.638364195823669434e-01 4.809986114501953125e+00 -4.188537597656250000e-01 -4.678177833557128906e-01 8.203506469726562500e-02 4.453566968441009521e-01 4.031258821487426758e-01
1.382400970458984375e+02 1.748140869140625000e+02 4.984303116798400879e-01 4.767543792724609375e+00 -6.906759738922119141e-01 -5.455136299133300781e-02 -3.448081016540527344e-01 7.444504499435424805e-01 6.132252216339111328e-01
1.591328430175781250e+02 1.778677215576171875e+02 9.005340337753295898e-01 5.474425315856933594e+00 1.733398437500000000e-01 4.940843582153320312e-01 1.454353332519531250e-01 2.711944580078125000e-01 3.779433369636535645e-01
1.482497863769531250e+02 1.452149353027343750e+02 4.753136038780212402e-01 4.872020721435546875e+00 -2.484250068664550781e-01 -2.720355987548828125e-03 5.765342712402343750e-01 6.751019954681396484e-01 8.295578956604003906e-01
1.448993377685546875e+02 1.498053894042968750e+02 5.642862319946289062e-01 4.947539806365966797e+00 -1.097142696380615234e-01 -4.300665855407714844e-01 -2.570796012878417969e-01 7.090600728988647461e-01 5.813807249069213867e-01
1.500998992919921875e+02 1.491709747314453125e+02 5.758005976676940918e-01 4.485620021820068359e+00 -6.053555011749267578e-01 -4.668879508972167969e-01 -6.982147693634033203e-01 5.157522559165954590e-01 8.778284788131713867e-01
1.438623962402343750e+02 2.002152862548828125e+02 6.625856161117553711e-01 4.963054656982421875e+00 -1.711785793304443359e-01 2.660012245178222656e-01 5.623316764831542969e-01 4.600681066513061523e-01 6.032384037971496582e-01
1.840767364501953125e+02 1.565912933349609375e+02 2.870271801948547363e-01 4.014898300170898438e+00 -5.583930015563964844e-01 -1.461637020111083984e-01 3.559589385986328125e-03 5.344327092170715332e-01 3.899697959423065186e-01
1.359849853515625000e+02 1.624088287353515625e+02 6.833634376525878906e-01 4.864148616790771484e+00 -1.061476469039916992e+00 -3.177893161773681641e-01 -3.439831733703613281e-01 3.161808550357818604e-01 4.111227393150329590e-01
1.333413238525390625e+02 1.409915466308593750e+02 4.385297894477844238e-01 4.495237350463867188e+00 -5.366063117980957031e-01 -6.984019279479980469e-01 -5.840551853179931641e-01 5.682715177536010742e-01 7.092126607894897461e-01
1.407689666748046875e+02 1.428236999511718750e+02 3.177415132522583008e-01 4.418738365173339844e+00 -7.486784458160400391e-01 -1.333737373352050781e-01 -2.127468585968017578e-01 6.464236378669738770e-01 5.395253896713256836e-01
1.672137908935546875e+02 1.964581604003906250e+02 5.555674433708190918e-01 4.783627986907958984e+00 -1.400538682937622070e+00 -4.400610923767089844e-02 -5.380475521087646484e-01 4.444427788257598877e-01 5.315962433815002441e-01
1.910181732177734375e+02 2.190140686035156250e+02 1.005861520767211914e+00 5.285808563232421875e+00 -1.488102674484252930e+00 -2.146756649017333984e-01 -7.909655570983886719e-02 2.813178598880767822e-01 3.508925735950469971e-01
2.204120941162109375e+02 2.033516845703125000e+02 6.688128113746643066e-01 4.784994602203369141e+00 -1.259166002273559570e+00 -4.766631126403808594e-01 -2.421367168426513672e-01 3.705239593982696533e-01 4.334892332553863525e-01
1.467779998779296875e+02 1.623093872070312500e+02 4.618049263954162598e-01 4.347557067871093750e+00 -8.710503578186035156e-01 -1.354622840881347656e-01 2.001237869262695312e-01 3.954080343246459961e-01 3.423587679862976074e-01
1.553783721923828125e+02 1.875883178710937500e+02 8.910601139068603516e-01 5.330610275268554688e+00 -8.601510524749755859e-01 -2.351152896881103516e-01 -8.269190788269042969e-02 6.332200169563293457e-01 5.775516033172607422e-01
1.322937164306640625e+02 1.566538238525390625e+02 6.234731078147888184e-01 4.776312828063964844e+00 8.463859558105468750e-03 5.891180038452148438e-01 3.747010231018066406e-01 7.411568760871887207e-01 6.586306691169738770e-01
1.430982055664062500e+02 2.036339569091796875e+02 5.137003064155578613e-01 4.637767314910888672e+00 -1.324377059936523438e+00 -3.223705291748046875e-01 -1.230740547180175781e-01 4.312788248062133789e-01 4.254166781902313232e-01
1.692343444824218750e+02 2.013710479736328125e+02 6.053968071937561035e-01 4.696126937866210938e+00 -2.606725692749023438e-01 2.844667434692382812e-01 7.619380950927734375e-02 3.032267689704895020e-01 3.493903279304504395e-01
1.333816680908203125e+02 1.505771179199218750e+02 6.402435302734375000e-01 4.799735069274902344e+00 -7.333195209503173828e-01 -2.371108531951904297e-01 -8.842945098876953125e-02 8.253328800201416016e-01 7.822376489639282227e-01
1.353627014160156250e+02 1.589067993164062500e+02 6.451489329338073730e-01 4.940991878509521484e+00 -3.480303287506103516e-01 -7.969260215759277344e-02 3.770303726196289062e-01 3.537683486938476562e-01 4.033123850822448730e-01
1.083016891479492188e+02 1.563635101318359375e+02 5.932649970054626465e-01 4.979635715484619141e+00 -6.144034862518310547e-01 -4.528546333312988281e-01 -3.723263740539550781e-02 4.103456735610961914e-01 4.148577451705932617e-01
1.332314300537109375e+02 1.262388458251953125e+02 6.215973496437072754e-01 4.866853713989257812e+00 -5.125284194946289062e-01 1.645278930664062500e-01 2.121829986572265625e-01 5.566716790199279785e-01 6.519885063171386719e-01
1.216073608398437500e+02 1.458058776855468750e+02 8.242414593696594238e-01 5.236408233642578125e+00 4.589080810546875000e-01 4.789829254150390625e-01 4.434132575988769531e-01 4.731366336345672607e-01 3.684003353118896484e-01
1.645793304443359375e+02 2.072200317382812500e+02 7.729107737541198730e-01 5.053192138671875000e+00 -2.392883300781250000e+00 -3.565061092376708984e-01 -2.797532081604003906e-01 2.754286527633666992e-01 3.896533250808715820e-01
1.500702209472656250e+02 1.651107788085937500e+02 6.080716848373413086e-01 4.978908538818359375e+00 -4.524433612823486328e-01 -2.844500541687011719e-01 -2.208673954010009766e-01 5.147504210472106934e-01 3.624081611633300781e-01
1.677524719238281250e+02 1.772877349853515625e+02 7.964319586753845215e-01 4.998396873474121094e+00 -1.796001195907592773e+00 -7.600402832031250000e-01 -8.337521553039550781e-01 5.114048123359680176e-01 5.086324214935302734e-01
1.807922515869140625e+02 1.934396514892578125e+02 1.098223924636840820e+00 5.790255069732666016e+00 -1.058475971221923828e+00 2.852201461791992188e-02 -1.355767250061035156e-02 4.188614487648010254e-01 4.422784149646759033e-01
1.806063537597656250e+02 1.634733886718750000e+02 9.546502828598022461e-01 5.447414875030517578e+00 -2.273535728454589844e-01 1.136255264282226562e-01 6.003856658935546875e-02 3.185951113700866699e-01 3.422616124153137207e-01
1.450192260742187500e+02 1.850294647216796875e+02 5.478473305702209473e-01 4.528807163238525391e+00 -6.255590915679931641e-01 -5.832123756408691406e-01 1.328063011169433594e-01 3.916782438755035400e-01 3.911555409431457520e-01
