2.470330505371093750e+02 2.571160583496093750e+02 1.601324081420898438e-01 6.646948814392089844e+00 -7.653176784515380859e-01 -6.779837608337402344e-01 -5.056667327880859375e-01 1.821975827217102051e+00 1.365648388862609863e+00
2.444463043212890625e+02 2.538212127685546875e+02 1.140261292457580566e-01 6.647694110870361328e+00 -1.153150796890258789e+00 -1.202498674392700195e+00 -9.105300903320312500e-01 1.737903356552124023e+00 1.274504184722900391e+00
2.449873199462890625e+02 2.514127197265625000e+02 3.092117309570312500e-01 6.893789768218994141e+00 -2.098137140274047852e+00 -2.517870664596557617e+00 -2.184041738510131836e+00 1.538908958435058594e+00 1.298223257064819336e+00
2.507419891357421875e+02 2.545554656982421875e+02 8.588206768035888672e-02 6.563868522644042969e+00 -1.598500013351440430e+00 -1.669795513153076172e+00 -1.348246335983276367e+00 1.618085980415344238e+00 1.280152916908264160e+00
2.464919281005859375e+02 2.548996734619140625e+02 8.532345294952392578e-02 6.796935558319091797e+00 -1.163823604583740234e+00 -1.026743650436401367e+00 -1.003456115722656250e+00 1.427952051162719727e+00 1.347762942314147949e+00
2.446265411376953125e+02 2.531565399169921875e+02 2.459377050399780273e-02 6.608663082122802734e+00 -1.437268257141113281e+00 -1.688557863235473633e+00 -1.313170194625854492e+00 1.664337038993835449e+00 1.351456165313720703e+00
2.497039031982421875e+02 2.554688873291015625e+02 3.505095243453979492e-01 7.296536922454833984e+00 -1.334782838821411133e+00 -1.242550611495971680e+00 -1.185272932052612305e+00 1.563575506210327148e+00 1.307404756546020508e+00
2.452489318847656250e+02 2.517897644042968750e+02 1.625603437423706055e-01 6.635688781738281250e+00 -1.352356672286987305e+00 -1.284122467041015625e+00 -1.175602674484252930e+00 1.474731087684631348e+00 1.273820996284484863e+00
2.411773223876953125e+02 2.533103179931640625e+02 1.244536638259887695e-01 7.013870716094970703e+00 -1.755206584930419922e+00 -2.598481178283691406e+00 -2.008875608444213867e+00 1.929567337036132812e+00 1.503871560096740723e+00
2.454202880859375000e+02 2.515935363769531250e+02 5.069273710250854492e-02 6.518580913543701172e+00 -1.743038892745971680e+00 -2.317240238189697266e+00 -1.900351047515869141e+00 1.786500811576843262e+00 1.460999011993408203e+00
